Opponent,Results,Score,PlusMinus
Drake,W, 77_58 ,13
Wright St.,W, 70_55 ,3.1
Southeast Missouri St.,W, 62_54 ,2.5
Detroit,W, 64_63 ,3.8
Western Kentucky,L, 62_52 ,-2.5
Alabama A&M,W, 64_47 ,8.5
Dayton,L, 56_52 ,4.4
Cleveland St.,W, 67_57 ,-0.6
South Florida,W, 79_70 ,2.2
Chicago St.,W, 58_35 ,16
Kent St.,W, 66_64 ,-2.8
Ohio,W, 69_54 ,6.9
Akron,L, 67_50 ,-13.4
Ball St.,W, 58_46 ,3.3
Eastern Michigan,W, 74_58 ,7.8
Toledo,L, 71_67 ,-1.5
Northern Illinois,W, 56_46 ,3.4
Akron,L, 69_68 ,4.7
Central Michigan,W, 76_74 OT,0.4
Northern Illinois,W, 69_65 ,-1
Western Michigan,W, 65_49 ,9.1
Ball St.,W, 79_65 ,10.5
Miami OH,L, 67_56 ,-0
Buffalo,L, 68_56 ,-7.1
Ohio,W, 76_65 ,10.7
Miami OH,W, 62_57 ,-1.1
Kent St.,L, 81_80 ,0.4
Buffalo,L, 77_75 ,1.3
Ball St.,W, 88_75 ,7.1
Eastern Michigan,L, 73_67 ,-0.8
St. Francis PA,W, 67_64 ,-0.9
Canisius,L, 82_59 ,-12.4
