Opponent,Results,Score,PlusMinus
Bowling Green,W, 96_82 ,8.1
Oakland,W, 81_71 OT,1.1
Ball St.,W, 84_65 ,12.2
UCF,W, 80_58 ,2.5
Toledo,W, 91_71 ,12.8
Penn St.,W, 62_58 ,4.3
Nebraska,W, 80_69 ,3.7
Maryland,W, 84_73 ,5.2
Northwestern,W, 85_66 ,10
Minnesota,W, 82_57 ,8.6
Wisconsin,W, 77_54 ,12.9
Minnesota,L, 75_57 ,-7.9
Maryland,W, 87_63 ,14.7
Purdue,W, 70_53 ,10.7
Wisconsin,W, 67_59 ,-3.9
Rutgers,W, 71_64 ,7.6
Ohio St.,W, 92_87 ,0.6
Iowa,W, 79_57 ,4.8
Indiana,W, 73_57 ,8.6
Illinois,L, 76_53 ,-7.2
Michigan St.,-13, 76_6390%,
Michigan St.,-8, 73_6579%,
