Opponent,Results,Score,PlusMinus
Saint Peter's,L, 82_68 ,-7.3
Fairfield,W, 72_69 OT,-1.3
St. John's,L, 89_66 ,-7.8
Hofstra,L, 72_67 ,-10.9
Bryant,L, 81_72 ,-3.5
Point Park,W, 83_39 ,-
Binghamton,W, 73_59 ,8.8
Binghamton,W, 80_70 OT,2.8
UMass Lowell,W, 73_58 ,11.3
UMass Lowell,W, 71_64 ,2.9
New Hampshire,L, 81_64 ,1.7
New Hampshire,L, 67_64 ,1.1
NJIT,L, 74_65 ,-7.2
NJIT,W, 56_44 ,4.8
Hartford,L, 59_57 ,1.7
Hartford,W, 63_49 ,4.6
UMBC,L, 71_65 ,-7.2
UMBC,L, 60_48 ,-3.4
Vermont,L, 86_78 ,-5.5
Vermont,L, 61_57 ,-3.9
Albany,W, 59_43 ,6.1
Albany,L, 67_59 ,-7.1
UMass Lowell,L, 64_62 ,5.7
