Opponent,Results,Score,PlusMinus
North Carolina A&T,W, 122_60 ,28.8
Chicago St.,W, 97_38 ,24.7
Ohio,W, 77_75 ,-0
Baylor,L, 82_69 ,-3.1
Duke,W, 83_68 ,11.5
Missouri,L, 81_78 ,-4
Minnesota,W, 92_65 ,7.7
Rutgers,L, 91_88 ,1.2
Penn St.,W, 98_81 ,-0.5
Indiana,W, 69_60 ,0.1
Purdue,W, 66_58 ,3.4
Northwestern,W, 81_56 ,-0.9
Maryland,L, 66_63 ,1.2
Ohio St.,L, 87_81 ,-9.9
Penn St.,W, 79_65 ,12.2
Iowa,W, 80_75 ,0.4
Indiana,W, 75_71 OT,-1.3
Wisconsin,W, 75_60 ,9
Nebraska,W, 77_72 OT,-2
Northwestern,W, 73_66 ,9.8
Minnesota,W, 94_63 ,10.6
Michigan St.,L, 81_72 ,-8.3
Nebraska,W, 86_70 ,7.7
Wisconsin,W, 74_69 ,8.4
Michigan,W, 76_53 ,7.2
Ohio St.,+1.4, 77_7545%,
