Opponent,Results,Score,PlusMinus
Texas Southern,W, 56_52 ,-0.3
Eastern Washington,W, 71_68 ,-4.5
Oregon St.,W, 59_55 ,0.3
Idaho,W, 61_58 ,-1.8
Portland St.,W, 69_60 ,6.3
Montana St.,W, 82_54 ,17.2
Prairie View A&M,W, 90_62 ,13.7
Northwestern St.,W, 62_52 ,8.8
Arizona,L, 86_82 2OT,1.4
California,W, 71_60 ,4.7
Stanford,L, 75_60 ,-5.6
UCLA,L, 91_61 ,-14.5
USC,L, 85_77 ,-8.8
Utah,L, 71_56 ,-12
Colorado,L, 70_59 ,3.6
Colorado,L, 70_58 ,-10.5
Washington,W, 77_62 ,9.7
Oregon,W, 74_71 ,4.2
Oregon St.,L, 68_66 ,-3
UCLA,W, 81_73 ,9.9
USC,L, 76_65 ,-5.8
Washington,L, 65_63 ,-4.5
California,W, 82_51 ,12.8
Stanford,W, 85_76 3OT,-0.7
Arizona,L, 69_53 ,-4
Arizona St.,L, 77_74 OT,-2.6
