Opponent,Results,Score,PlusMinus
Connecticut,L, 69_57 ,-10.8
Villanova,L, 87_53 ,-15.3
Fairfield,W, 66_61 ,1.9
Central Connecticut,W, 80_65 ,6.1
Fairfield,W, 67_54 ,-0.1
Maine,W, 63_60 ,3.5
Maine,W, 65_50 ,9.6
New Hampshire,L, 77_69 ,2.6
New Hampshire,L, 53_51 ,-2.3
Binghamton,W, 76_56 ,11.6
Binghamton,W, 77_74 ,-3
UMass Lowell,L, 71_62 ,-2.7
UMass Lowell,W, 75_58 ,8.4
UMBC,W, 70_63 ,4.4
UMBC,L, 57_49 ,-1.7
Stony Brook,W, 59_57 ,-1.7
Stony Brook,L, 63_49 ,-4.6
NJIT,L, 67_57 ,0.3
NJIT,W, 75_61 ,13.3
Binghamton,W, 77_60 ,10.5
Albany,W, 83_77 ,4.2
Vermont,+7.8, 69_6120%,
