Opponent,Results,Score,PlusMinus
St. John's,L, 76_75 ,-1.3
La Salle,W, 62_51 ,2.1
Stony Brook,W, 82_68 ,7.3
Maryland,L, 90_57 ,-14.9
Niagara,W, 70_54 ,10
Niagara,W, 53_49 ,-0.9
Monmouth,L, 78_76 ,-4.7
Monmouth,W, 78_76 ,6.9
St. Francis NY,W, 70_64 ,5.8
Canisius,L, 70_58 ,-6.8
Canisius,L, 63_60 ,-1.6
Siena,W, 68_62 ,1.5
Siena,L, 47_40 ,-2.2
Manhattan,W, 59_55 ,3.2
Manhattan,W, 68_54 ,5.1
Fairfield,L, 55_50 ,4.5
Fairfield,W, 66_49 ,7.1
Marist,W, 59_54 ,1.4
Marist,L, 51_50 ,-5.8
Rider,W, 66_52 ,2.7
Rider,L, 78_65 ,-12.6
Quinnipiac,+0.4, 62_6148%,
Quinnipiac,+0.4, 62_6148%,
