Opponent,Results,Score,PlusMinus
Southeast Missouri St.,W, 87_79 OT,-3
Quincy,W, 102_61 ,-
Murray St.,W, 70_66 ,4
North Dakota,W, 85_64 ,10.3
North Dakota,W, 62_50 ,8.4
Butler,W, 76_73 ,6.1
Evansville,W, 63_57 ,7
Evansville,L, 84_72 ,-1
Drake,L, 73_55 ,-3.8
Drake,L, 86_55 ,-14.5
Indiana St.,L, 69_66 ,1.1
Indiana St.,L, 71_59 ,-3.3
Northern Iowa,L, 74_62 ,-2.3
Northern Iowa,W, 71_68 ,6.3
Bradley,L, 74_66 ,-3.5
Bradley,W, 69_68 ,-0.4
Missouri St.,L, 65_53 ,-4.3
Illinois St.,L, 80_55 ,-10.1
Illinois St.,W, 59_49 ,9.2
Missouri St.,L, 68_53 ,-14.4
Valparaiso,L, 66_65 ,1.1
Valparaiso,W, 67_64 ,3.8
Loyola Chicago,L, 60_52 ,-4.2
Loyola Chicago,L, 65_58 OT,-5.5
Bradley,+2.6, 65_6339%,
