Opponent,Results,Score,PlusMinus
UNC Wilmington,L, 76_68 ,1.2
Western Carolina,L, 83_81 OT,-7.3
South Carolina St.,W, 77_56 ,11.4
High Point,W, 80_67 ,11.2
High Point,W, 90_84 OT,0.5
Chattanooga,L, 69_66 ,1.5
Marshall,L, 88_67 ,-5
Longwood,W, 80_73 ,-0.8
Longwood,L, 65_55 ,-6.6
Hampton,L, 73_71 ,-4.3
Hampton,W, 85_77 ,10.9
Charleston Southern,W, 92_54 ,16.9
Charleston Southern,W, 83_75 ,0.8
Gardner Webb,W, 79_75 ,3.4
Gardner Webb,L, 84_57 ,-13.6
Radford,W, 76_68 OT,-6.9
Radford,L, 73_63 ,-11
Winthrop,L, 84_80 ,-7.2
Winthrop,W, 57_55 ,-0.1
Longwood,L, 77_61 ,-11
