Opponent,Results,Score,PlusMinus
San Francisco,W, 76_68 ,0.7
Illinois St.,L, 82_72 ,-9.2
Ohio St.,L, 74_64 ,-2.1
North Carolina St.,L, 90_59 ,-18
Vermont,W, 73_65 ,7.4
Vermont,L, 62_53 ,-1.6
Stony Brook,L, 73_58 ,-11.3
Stony Brook,L, 71_64 ,-2.9
NJIT,L, 73_67 ,-11.9
NJIT,W, 74_60 ,3.7
Hartford,W, 71_62 ,2.7
Hartford,L, 75_58 ,-8.4
Binghamton,W, 92_78 ,9.6
Binghamton,W, 77_67 ,5.8
New Hampshire,W, 74_69 ,-1.5
New Hampshire,L, 74_63 ,-1.2
Albany,W, 79_71 ,1.7
Albany,L, 81_69 ,-4.3
New Hampshire,L, 69_67 ,1.3
Stony Brook,W, 64_62 ,-5.7
New Hampshire,W, 72_64 ,8.9
UMBC,+7.4, 73_6523%,
