Opponent,Results,Score,PlusMinus
Rhode Island,W, 94_88 ,4.8
Villanova,L, 83_74 ,-6.4
Houston Baptist,W, 100_77 ,24.9
California,W, 70_62 ,2.2
San Diego St.,L, 80_68 ,-5.9
Grand Canyon,W, 71_70 ,0.5
UTEP,L, 76_63 ,-2.2
UCLA,L, 81_75 OT,-2.3
USC,L, 73_64 ,-4.7
Oregon St.,L, 80_79 ,-1.8
Arizona,L, 84_82 ,-2.9
Arizona,L, 80_67 ,-17.6
California,W, 72_68 ,4.2
Stanford,W, 79_75 ,2.1
Oregon,L, 75_64 ,-8.1
Oregon St.,W, 75_73 ,7.7
USC,L, 89_71 ,-5.5
UCLA,L, 80_79 ,5.5
Washington,W, 97_64 ,13.3
Washington,W, 80_72 ,1.3
Washington St.,W, 77_74 OT,2.6
Colorado,+11.5, 81_6915%,
Utah,+4.2, 78_7435%,
