Opponent,Results,Score,PlusMinus
Jacksonville,L, 78_65 ,-9.6
Carver,W, 85_46 ,-
South Carolina St.,W, 62_56 ,6.9
The Citadel,L, 94_82 ,-6.7
Radford,L, 71_65 ,3
Radford,W, 65_63 ,1.7
Campbell,L, 48_46 ,-7.1
Campbell,L, 73_51 ,-13.4
Winthrop,L, 72_58 ,-4.6
Winthrop,L, 78_66 ,-9.8
High Point,L, 81_57 ,-13.9
High Point,W, 71_56 ,2.4
Longwood,L, 49_45 ,-3.7
Longwood,W, 66_54 ,5.8
Gardner Webb,L, 59_53 ,-9.3
Gardner Webb,L, 91_64 ,-8.8
Hampton,W, 85_70 ,4.8
Hampton,L, 62_57 ,-1.9
USC Upstate,W, 75_65 ,4.8
USC Upstate,L, 65_51 ,-9.6
Charleston Southern,L, 78_77 OT,-4.7
Hampton,L, 67_65 ,-5.4
