Opponent,Results,Score,PlusMinus
Drake,L, 80_70 ,-1.3
Colorado,L, 76_58 ,-1.5
UMKC,W, 62_58 ,9.7
UNLV,L, 68_58 ,-5
Fort Hays St.,L, 81_68 ,-
Milwaukee,W, 76_75 ,2.7
Iowa St.,W, 74_65 ,8.1
Baylor,L, 100_69 ,-18.8
Jacksonville,W, 70_46 ,14.3
Nebraska Omaha,W, 60_58 ,-0.1
TCU,L, 67_60 ,-8.6
Texas Tech,L, 82_71 ,-5.1
Oklahoma St.,L, 70_54 ,-4.9
Texas,L, 82_67 ,-15.1
Oklahoma,L, 76_50 ,-7.7
West Virginia,L, 69_47 ,-12.6
Baylor,L, 107_59 ,-25.2
Texas A&M,L, 68_61 ,-2.2
Kansas,L, 74_51 ,-11.2
Texas Tech,L, 73_62 ,-5
Texas,L, 80_77 ,-5.3
Oklahoma St.,L, 67_60 ,-8.7
Kansas,L, 59_41 ,-7.3
TCU,W, 62_54 ,-0.5
Oklahoma,W, 62_57 ,-1.3
West Virginia,L, 65_43 ,-6.7
Iowa St.,-0.7, 66_6553%,
