Opponent,Results,Score,PlusMinus
North Carolina St.,L, 95_61 ,-10.3
Eastern Kentucky,L, 60_50 ,-8.6
North Carolina A&T,L, 70_63 ,-4.1
Carver,W, 94_59 ,-
Hampton,L, 67_55 ,2.2
Hampton,L, 70_68 ,-6.3
Winthrop,L, 85_69 ,-9
Winthrop,L, 78_76 ,-4.1
Radford,L, 79_64 ,-9.4
Radford,L, 68_48 ,-8.9
UNC Asheville,L, 92_54 ,-16.9
UNC Asheville,L, 83_75 ,-0.8
Gardner Webb,L, 74_62 ,-12.2
Gardner Webb,L, 80_71 ,-1.5
Campbell,L, 59_58 ,-2.2
Campbell,L, 75_67 ,1.3
High Point,L, 77_73 ,9.8
High Point,W, 69_68 ,-3.2
Longwood,L, 70_62 ,-6.7
Longwood,L, 64_58 ,-1.9
Presbyterian,W, 78_77 OT,4.7
