Opponent,Results,Score,PlusMinus
William Jessup,W, 87_47 ,-
Fresno Pacific,W, 78_65 ,-
Colorado St.,L, 75_53 ,-9.3
Colorado St.,L, 81_59 ,-16.6
Wyoming,L, 78_74 ,0.2
Wyoming,W, 81_61 ,6.8
San Jose St.,W, 79_64 ,-0.5
San Jose St.,W, 80_65 ,10.5
Nevada,L, 73_57 ,-6.4
Nevada,L, 79_65 ,-6.9
Boise St.,L, 73_51 ,1.1
New Mexico,W, 64_62 OT,2.2
New Mexico,W, 65_55 ,0.9
Utah St.,L, 69_53 ,-7.6
Air Force,W, 69_63 ,5.3
Air Force,W, 67_64 ,4.5
San Diego St.,L, 67_53 ,-9
San Diego St.,L, 75_57 ,-11.1
UNLV,W, 67_64 ,0
UNLV,L, 68_67 ,3.8
Boise St.,W, 67_64 ,1.7
Utah St.,+9.6, 70_6116%,
