Name,GamesPlayed,ConfRecord,TotalRecord,OffEff,DefEff,Turnovers,ForcedTurnovers,2PFGOff,2PFGDef,3PFGOff,3PFGDef,FTOff,FTDef
Pepperdine,31,2_16,6_26,105.1,112,17.2,15.5,48.8,54.7,34.2,40.1,35.2,33.5
Oral Roberts,28,5_9,11_21,104.8,111.8,19,15.3,47.7,53.9,34.2,36.5,24.3,31.2
Eastern Illinois,29,7_11,12_19,99.4,106.1,20.4,19.3,44.6,48.5,35.3,38.5,32.2,33.4
Florida Atlantic,28,6_12,12_19,95.5,102,18.2,16.6,42.3,49.1,31.9,32.9,29,32.6
North Dakota,30,6_12,12_20,102,109,17.4,19.7,51.4,56,35.1,38,35.5,34.1
Cornell,27,6_8,12_16,104.8,112.2,18.5,15.7,54,49.9,33.4,39.3,35.1,28.8
Southern Utah,30,5_13,13_19,100.7,108.1,17.4,16.6,48.2,53.2,36.1,38.2,35.9,41.6
Charleston Southern,28,9_9,15_16,99.9,107.3,19.5,22.1,49,49.9,32.6,39.2,31.3,35.1
Gardner Webb,29,9_9,14_18,97.6,104.8,20.1,17.1,48.1,50.8,34,33.2,28,37.3
Hampton,32,12_4,19_16,100.1,107.6,16.9,16.9,49.1,48.2,32,33.3,33.8,35.7
Drexel,32,6_12,13_20,102.3,110.2,17.3,15.6,50.2,51.1,32.2,36.3,31.8,30.6
Boston University,30,10_8,15_16,99.3,107.1,20.1,20.1,51.1,52.2,37.3,35.8,32.8,30
Elon,30,6_12,14_18,102.6,110.7,16.7,14.2,52.5,50,34.7,37.1,24,23.6
Southeast Missouri St.,29,8_10,14_17,107.2,115.6,18.1,17.2,50.7,54.1,39.3,37.9,37.7,34.5
"LIU Brooklyn   16 seed, R68",34,10_8,18_17,101.9,109.9,19.5,16.5,52.3,50.5,34.6,32.8,38.7,31.8
"Texas Southern   16 seed, R64",36,12_6,16_20,104.1,112.4,17.2,16.2,48.5,49.4,35.9,36.6,42.9,31.2
High Point,27,9_9,14_16,98.5,106.5,19.1,20.4,47.6,48.8,35.9,34.8,34.1,40.1
Brown,26,4_10,11_16,101,109.2,18.4,19.3,48.6,53.9,32.1,37,40.4,40
Montana St.,30,6_12,13_19,101.9,110.3,17.1,18.4,46.1,55.9,33.8,35.5,39,36.4
Green Bay,30,7_11,13_20,99.8,108,18.6,17.8,44.7,51.7,36.2,33.1,32.3,31.4
Portland,29,4_14,10_22,98.9,107.2,18.1,15.8,46.5,51.7,38.3,35.7,34.6,33.5
Northern Illinois,30,6_12,12_19,102.1,110.6,17,17.4,49.8,54.6,32.6,36,33.1,33.4
South Florida,32,3_15,10_22,98.9,107.6,21.4,16.5,44.8,52,36.1,33,33.1,32.6
UMKC,29,5_9,10_22,98.3,107.3,18.2,20,45.6,51.7,33.5,36,34.4,42.5
New Hampshire,29,6_10,10_21,98,107,17.4,13.7,44.3,50.6,32.6,34.1,30.5,41.5
Arkansas St.,30,6_12,11_21,104.1,113.7,18.6,18.8,49.2,55.3,33.2,38.2,33.1,35.3
Army,29,6_12,13_17,99,108.2,18.8,19.7,48.8,51.1,38.1,36.2,24.5,38.1
Robert Morris,33,9_9,16_17,93.2,102.1,20.9,22.3,45.9,51.1,33.2,32.8,34.3,36.2
Rice,29,4_14,7_24,98.9,108.4,20.7,16.5,48,51.7,32.1,36,35.2,28.5
Holy Cross,31,8_10,12_19,97.7,107.2,19.1,20,55.1,49.4,32.6,35.4,29.7,34
Santa Clara,29,8_10,11_20,99,108.6,17.2,18.9,47.1,55.1,33.8,40,30.2,32.4
UMass Lowell,29,6_10,12_18,103.5,113.7,18.7,20.3,52.4,55,34.4,37.5,39.2,33.5
North Florida,30,7_7,14_19,107.1,117.9,19.3,13.7,51.5,54.3,37.5,35.4,27.7,23.5
Western Illinois,24,3_11,12_16,96.4,106.1,18.6,14.5,48.6,48.9,34.9,36.6,28.3,29.3
Quinnipiac,33,7_11,12_21,100.8,111,19.4,16.3,49.8,50.2,33.9,39.6,37,30.1
Prairie View A&M,33,12_6,16_18,100.1,110.2,18.5,22.5,49.2,54.4,32.3,33.2,39.2,47.9
Abilene Christian,28,8_10,16_16,96.5,106.6,20.3,21.6,51.9,52.3,31.8,33.2,31.5,43.2
IUPUI,28,8_10,11_19,97.6,108,20.5,21.2,45.2,55.6,35.5,35.3,32.9,37.8
Lafayette,30,7_11,10_21,101.4,112.2,19.3,14.7,51.4,52.2,37.4,34.4,28.8,26
Fairleigh Dickinson,29,9_9,13_18,101.7,112.7,19.2,19.3,49.3,50.1,33.9,36,30.8,35.9
Eastern Kentucky,29,5_13,11_20,101.1,112.2,19.1,19.1,48.2,52.9,35.1,39.8,33.4,35
UT Rio Grande Valley,31,6_8,15_18,97.4,108.3,17.8,20.4,44.3,49.9,30.5,36.5,41.2,45.5
Nebraska Omaha,29,4_10,9_22,103,114.6,18,15.7,50,54.7,35.8,38.4,27.3,28.2
Morehead St.,27,4_14,8_21,98,109.2,22.1,19.9,48.5,56,31.8,36,36.7,40.9
Cleveland St.,34,6_12,12_23,97.9,109.2,18.9,19.5,50.4,52.5,34,35.9,29.4,31.1
Fordham,31,4_14,9_22,94.1,104.9,18.5,21.1,52.1,52.1,28.8,35.1,26.9,30.4
New Orleans,30,11_7,16_17,97,108.1,21.9,22.3,47.3,51.6,35.6,37.6,41.5,38.3
UC Riverside,29,4_12,9_22,92.8,103.5,20,19.3,44.1,48.5,31.3,33.3,32.4,38.2
McNeese St.,25,8_10,12_17,99.2,111,19,15.2,47.3,48.4,34.6,35,32.7,31.5
Tennessee Martin,29,5_13,10_21,94.3,105.6,21.6,19,50.7,48.9,32.2,35.1,24.1,34.1
San Jose St.,29,1_17,4_26,95.5,106.9,23.6,14.9,46.2,53.3,36.2,35.4,34.2,30.8
Sacramento St.,30,4_14,7_25,98.6,110.5,17.9,17.5,47.7,50.9,34.6,37.2,27.8,33.4
Samford,30,6_12,10_22,106.5,119.4,19.1,18.7,53.3,58.3,37.2,38,30.8,28.5
Siena,32,4_14,8_24,96.1,107.8,21.7,15.6,44.7,50.1,36.7,34.9,36.4,42.1
Little Rock,30,4_14,7_25,93.4,105,21.7,19.9,47.3,49.4,31.8,35.1,32.1,40.5
Bethune Cookman,30,12_4,18_14,98.6,110.9,20.3,17.6,51,47.6,31.2,33.6,41.2,38.2
Binghamton,29,2_14,11_20,96.1,108.2,18.3,17,48.1,48.2,34.8,38.7,30,32.4
SIU Edwardsville,30,5_13,9_21,98.8,111.3,19.4,17.5,47.2,53.5,32.4,36.8,33,45.9
Dartmouth,26,3_11,7_20,96.9,109.5,20,18.1,49.7,55.5,36,35.1,32.8,25.6
East Carolina,30,4_14,10_20,96.2,108.7,20.6,17.3,49.6,50.6,30.5,35.3,28.7,31.1
Youngstown St.,30,6_12,8_24,101.1,114.5,19.4,19.4,46.5,57.4,33.2,40.8,28.4,39.8
Central Connecticut,32,7_11,14_18,97,109.9,21.8,16.6,51.8,48.9,32.9,36.4,32.6,30.1
Sacred Heart,30,5_13,10_21,95.6,108.4,21.5,14.6,50.3,50.9,29.9,33.9,30,33
Chattanooga,31,3_15,10_23,98.3,111.5,20.6,19.2,48.6,55.8,34.8,36.2,34.6,27.9
Marist,31,4_14,6_25,98.5,111.8,21.7,14.8,53,50.8,34.9,36.9,35.8,29.8
St. Francis NY,29,10_8,13_18,97.6,111,17.7,20.9,46.4,54.1,34.6,34.1,30.4,45.1
The Citadel,29,5_13,11_21,100.8,114.7,18.7,19.6,47.9,57.4,33.4,37.3,32.7,30.4
Kennesaw St.,28,6_8,10_20,98.3,111.9,19.2,18.8,47.5,56.8,36.9,32.8,35,32.9
Stetson,28,4_10,12_20,97.8,111.3,14.9,18.5,48.7,53.6,32.9,37.4,25,37
Western Carolina,30,8_10,12_19,95,108.1,21.7,21,45.3,54.3,33,36.3,31.8,36.1
Grambling St.,30,13_5,17_14,93.2,106.4,21,20.2,44.5,50,32.6,31.7,40.7,42.9
Norfolk St.,30,11_5,14_19,94.6,108.3,21.1,20.2,46.1,47.3,37,35.7,31.3,43.1
Charlotte,28,2_16,6_23,98.7,113,20.6,17.6,46.5,54.2,34.6,37.1,38.9,31.7
Savannah St.,30,12_4,15_17,99.7,114.3,16.7,20.9,51.5,58,30.2,36.2,29.3,30.8
Detroit,30,4_14,8_24,101.6,116.7,18.2,17.2,48.5,54.1,33.3,40.6,31.1,37.5
Loyola MD,30,6_12,9_22,95.7,110,18.9,18.7,48.1,54,31.3,36.8,33.3,40.4
American,30,3_15,6_24,96.5,111.1,20.4,20.4,50.7,53.6,33.8,38.3,30.4,40.7
Texas A&M Corpus Chris,26,8_10,11_18,93.7,107.9,23,21.2,46.7,51.6,34.4,35.5,37,46.1
Jacksonville,29,8_6,15_18,93.6,107.9,19.2,17.8,48.8,53.3,33,33,30,28.4
North Carolina A&T,33,11_5,20_15,96.8,111.9,19.5,18,54.3,52.5,30.3,33.1,37.5,31.5
"North Carolina Central   16 seed, R68",32,9_7,19_16,95,110.3,20.8,16.8,51.3,48.1,32.3,32.8,30.3,34.3
Cal St. Northridge,28,3_13,6_24,97.3,113.2,18.3,16.4,45.9,51.7,34.7,36.3,28.3,32.8
Houston Baptist,28,2_16,6_25,99.2,115.4,18.8,18.8,44.4,54.2,32.8,39.7,35.5,38.6
Morgan St.,30,7_9,13_19,95.4,111.2,18.7,20.5,44.8,51.9,32,34.6,39.3,41.7
Southern,31,10_8,15_18,93.5,109.4,19.3,17.4,42.3,47.1,33.2,34.5,41.5,37.6
USC Upstate,28,2_12,7_25,105.1,123,16.1,15,49.3,56.7,34.1,43.1,21.6,36.1
Maine,30,3_13,6_26,91,107.2,21.8,18.1,47.1,51.3,29.6,34.4,29.2,36.7
Cal Poly,29,4_12,9_22,96.3,113.6,17.4,16.3,41.5,49.8,35.8,40.1,26.7,34.6
Northern Arizona,30,2_16,5_27,92.2,108.9,22,19,44.5,52.6,30.5,39.4,42.6,37
Arkansas Pine Bluff,35,12_6,14_21,92.7,110.2,20.6,22.7,49.7,49.1,32.9,32.9,36.6,44.7
Presbyterian,29,4_14,11_21,96.5,115.3,18.8,17.8,46.8,55.5,34.6,36.7,28,29.3
VMI,28,4_14,9_21,89.3,106.7,21.4,18.8,43.7,52.1,32.3,34.6,27.7,34.2
Incarnate Word,24,2_16,7_21,94.5,113.9,23.2,17.7,45.4,50.6,34.6,37.6,41.1,33.8
Alcorn St.,28,7_11,11_21,94.4,114.4,20.8,17.9,47.8,50.4,32.7,36.3,33.7,40.1
Jackson St.,30,9_9,12_20,89.2,108.2,17.3,21.4,39.3,51.5,32.8,34.9,24.9,46.6
Howard,31,7_9,10_23,98.4,119.4,18,18.8,46.7,53.7,34.9,35.3,34.5,38.3
Bryant,31,2_16,3_28,98.3,119.8,18.2,17.9,45.5,55.4,34.4,40.5,27.8,33
Longwood,30,3_15,7_26,89.4,109.2,23,17.6,45.8,53.2,31.5,34.1,35.3,34.2
Alabama St.,31,8_10,8_23,94.3,115.9,19.9,18.3,45.2,49.4,32.8,37.7,35.2,46.6
South Carolina St.,30,6_10,10_22,96.1,119.2,18.5,18.9,45.7,57.8,32.7,36.3,35.9,33.6
Chicago St.,30,1_13,3_29,94.9,118,20.9,18.2,43.6,57.9,31.4,40.6,31.6,41.2
Northwestern St.,25,1_17,4_25,88.2,109.9,24.7,19.1,44.9,53.1,28.3,37.2,33.2,40.1
Florida A&M,33,7_9,9_25,94.2,117.7,19.5,18.7,44.8,54.4,35.1,34.8,32.1,36.2
Coppin St.,32,5_11,5_27,86.2,109.7,20.5,17.9,41,48.3,30.5,33.7,27.1,37.6
Mississippi Valley St.,32,4_14,4_28,89.6,114.5,19.1,19.6,41.6,54.6,30.1,36.8,29.1,39.2
Maryland Eastern Shore,30,3_13,7_25,90.1,117.5,19.4,16,44.3,54.3,27.5,36.8,29.7,31.8
Alabama A&M,31,3_15,3_28,87.6,115,24.2,16.6,44.8,52.3,30.3,38.4,31.4,29.8
Delaware St.,30,2_14,4_28,90.3,119.2,22.8,18.2,46.1,53.8,33.2,38.9,28.5,35.7
