Opponent,Results,Score,PlusMinus
Harvard,W, 67_64 ,3.2
Providence,W, 77_75 ,3.3
North Carolina St.,L, 94_76 ,-11.6
Tennessee,L, 83_69 ,-3.9
Siena,W, 64_63 ,-4.7
Miami FL,L, 75_62 ,-0.8
Northeastern,W, 72_66 ,1.5
Elon,W, 78_73 OT,2.8
Ohio,W, 85_76 ,3.7
East Carolina,W, 88_81 ,9.7
Northern Illinois,W, 64_59 ,6
Miami OH,W, 70_69 ,0.8
Eastern Michigan,W, 75_61 ,9.6
Saint Louis,L, 70_62 ,-1.5
Fordham,W, 77_73 ,7.4
Duquesne,W, 79_66 ,5.8
George Washington,L, 79_76 ,-5.3
Richmond,W, 70_65 ,1.7
La Salle,W, 61_60 ,2.9
Charlotte,L, 66_65 ,-1.5
Rhode Island,W, 81_53 ,10
Saint Joseph's,W, 80_62 ,6
VCU,L, 86_68 ,-4.7
Temple,L, 83_82 ,-0.4
St. Bonaventure,L, 99_94 ,-4.9
Dayton,W, 76_66 ,2.5
Xavier,W, 77_72 ,-0.3
Butler,L, 73_62 ,-7.5
Rhode Island,W, 75_66 ,-
George Washington,W, 77_72 ,-0.5
Temple,W, 79_74 ,-0.1
VCU,L, 71_62 ,-0.8
Stony Brook,L, 71_58 ,-5.2
