Opponent,Results,Score,PlusMinus
Creighton,L, 71_51 ,-10.8
Lamar,W, 74_59 ,6.5
IUPUI,W, 80_66 ,11.7
Virginia,L, 80_64 ,-14.2
UT Arlington,L, 72_59 ,-0.7
Louisiana Lafayette,L, 80_76 ,1.6
Saint Louis,L, 67_63 ,-2.3
Jackson St.,W, 83_65 ,3.1
Southeastern Louisiana,W, 45_40 ,-
Lehigh,L, 90_75 ,-
Western Kentucky,L, 70_64 ,-5.6
Middle Tennessee,L, 75_57 ,-10.9
Troy,W, 76_59 ,9.7
Louisiana Monroe,L, 81_68 ,-0.8
Arkansas Little Rock,L, 67_53 ,-1.4
South Alabama,W, 66_56 ,13.2
FIU,L, 70_64 ,-5.3
Florida Atlantic,W, 61_59 OT,2.1
Middle Tennessee,L, 72_64 ,-5.9
Arkansas Little Rock,L, 62_57 ,-3.5
Louisiana Lafayette,L, 105_74 ,-10.4
Arkansas St.,L, 75_66 OT,3.9
Western Kentucky,L, 70_59 ,-
FIU,W, 77_67 ,10.2
Louisiana Monroe,L, 85_73 ,0.8
Troy,W, 63_61 ,0.6
Florida Atlantic,W, 66_57 OT,1
South Alabama,L, 69_57 ,-8.1
Arkansas St.,W, 74_50 ,10.3
Louisiana Lafayette,L, 74_55 ,-5.9
