Opponent,Results,Score,PlusMinus
Portland,W, 81_52 ,4.5
UNC Wilmington,W, 85_47 ,17.6
Wofford,W, 73_50 ,13.5
Hampton,W, 75_67 ,7.2
Richmond,W, 73_48 ,1.3
St. Bonaventure,W, 69_64 ,2.7
Robert Morris,L, 84_76 ,-8
Memphis,L, 84_58 ,-6.5
Oakland,W, 78_61 ,2.7
Winthrop,L, 50_49 ,0.1
Massachusetts,L, 85_76 ,-3.7
Maryland Eastern Shore,W, 93_57 ,15.8
Oklahoma,L, 74_63 ,-2.8
Marshall,W, 94_57 ,21.9
Buffalo,W, 86_68 ,13.3
Western Michigan,W, 61_59 ,3.5
Northern Illinois,W, 81_63 ,15.1
Toledo,W, 76_67 ,2.5
Miami OH,W, 74_62 ,8
Kent St.,W, 69_68 ,0.6
Akron,L, 86_72 ,-1.6
Ball St.,W, 69_42 ,15.9
Bowling Green,W, 72_63 ,5.6
Central Michigan,W, 82_63 ,5.9
Kent St.,W, 78_75 OT,2.6
Eastern Michigan,W, 73_50 ,14.3
Belmont,L, 81_62 ,-10.2
Akron,L, 88_81 OT,-
Bowling Green,W, 78_65 ,5.3
Buffalo,W, 72_69 ,-0.6
Miami OH,W, 58_54 ,-1.3
Western Michigan,W, 74_63 ,8.6
Akron,L, 65_46 ,-0.3
Denver,L, 61_57 ,-
