Opponent,Results,Score,PlusMinus
UCF,L, 74_56 ,-12.2
Maryland Eastern Shore,W, 78_59 ,9
Loyola Chicago,W, 68_50 ,-
Western Michigan,L, 58_53 ,-0.7
Bradley,W, 82_63 ,-
Stetson,W, 63_54 ,1.8
Georgia,W, 64_53 ,2.1
Oklahoma St.,L, 61_49 ,-5.7
Youngstown St.,W, 72_54 ,2.5
Bowling Green,W, 87_84 3OT,2.3
George Mason,W, 61_57 ,3.9
UCF,W, 65_56 ,3.6
Syracuse,L, 55_44 ,-2.3
Villanova,L, 61_53 ,-9.3
Louisville,L, 64_38 ,-17.1
Rutgers,L, 70_67 ,-1.6
Georgetown,W, 61_58 ,-0.2
Seton Hall,L, 55_47 ,-6.7
Notre Dame,L, 73_65 ,-2.4
Marquette,L, 63_50 ,-6.1
Connecticut,L, 69_64 OT,1.6
Marquette,L, 70_47 ,-16
Villanova,L, 68_40 ,-15.2
Providence,L, 76_66 ,0.9
Louisville,L, 59_41 ,-8.5
St. John's,L, 69_54 ,-12.8
Pittsburgh,L, 64_44 ,-3.1
DePaul,W, 83_73 ,4.2
Connecticut,W, 65_51 ,5.9
Cincinnati,L, 61_53 OT,2.4
Seton Hall,L, 46_42 OT,2.4
