Opponent,Results,Score,PlusMinus
Dartmouth,W, 72_58 ,6.3
Bryant,L, 76_64 ,-
NJIT,L, 69_67 ,2.8
Holy Cross,L, 60_50 ,-4.3
Connecticut,L, 61_53 ,-5.7
Brown,W, 63_50 ,4
Central Connecticut,L, 87_84 ,3.6
Yale,W, 64_56 ,8.7
Boston College,L, 61_59 OT,3.4
Penn St.,L, 72_45 ,-17.5
Colgate,L, 65_63 ,-5.1
Vermont,L, 64_51 ,-7.7
Stony Brook,L, 65_49 ,-5.8
UMBC,L, 68_57 ,-4.4
Albany,L, 68_62 ,-5.7
Boston University,L, 69_59 ,-6.4
Hartford,L, 51_40 ,-2.7
Binghamton,W, 63_45 ,13.6
Maine,W, 57_54 ,6.1
Stony Brook,L, 56_54 ,-1.3
Vermont,L, 63_48 ,-
UMBC,W, 92_86 OT,-5.1
Boston University,L, 68_56 ,-13.6
Hartford,L, 49_44 ,-4.2
Binghamton,W, 68_56 ,-1.6
Albany,L, 56_49 ,-1
Maine,W, 79_74 ,1.6
Vermont,L, 61_42 ,-1.6
