Opponent,Results,Score,PlusMinus
Cal St. Bakersfield,W, 62_60 ,2.2
Oklahoma,L, 63_59 ,-3.2
Samford,W, 65_58 ,4.2
North Texas,W, 72_59 ,0.7
Texas,L, 70_54 ,-12.7
UT Rio Grande Valley,W, 60_51 ,7.5
Houston Baptist,W, 81_47 ,19.2
Oklahoma St.,L, 69_44 ,-14.9
New Mexico St.,W, 68_47 ,10.7
Denver,L, 50_35 ,-4.8
Boise St.,L, 64_46 ,-10.9
Louisiana Tech,L, 55_52 ,3.8
UTSA,W, 75_67 ,9.9
Texas St.,W, 91_74 ,8.6
Seattle,L, 61_44 ,-12.9
Idaho,L, 77_64 ,-7.1
Utah St.,W, 74_68 ,1.8
San Jose St.,W, 66_47 ,11.5
Louisiana Tech,L, 64_51 ,-9.5
Texas St.,W, 75_50 ,9.6
UTSA,W, 68_63 ,-0.1
Idaho,W, 71_68 ,4.2
Seattle,W, 65_63 ,-1.6
UT Rio Grande Valley,W, 63_48 ,-
UC Irvine,L, 77_70 ,-6.2
San Jose St.,W, 81_74 ,6.2
Utah St.,W, 61_46 ,8
Denver,L, 84_55 ,-15.9
New Mexico St.,L, 69_66 ,-6.5
Utah St.,W, 83_78 ,7.2
UTSA,W, 69_53 ,12
New Mexico St.,L, 64_55 ,-3.5
Oral Roberts,L, 84_76 ,-12.9
