Opponent,Results,Score,PlusMinus
Coastal Carolina,L, 74_70 OT,-0.1
Oklahoma St.,L, 69_65 OT,-2.6
UNC Asheville,W, 82_63 ,-
Penn St.,W, 85_60 ,3.3
Middle Tennessee,W, 82_77 OT,0.8
Creighton,L, 77_61 ,-
Detroit,L, 80_73 ,3.5
Arkansas Pine Bluff,W, 76_46 ,8.6
Cleveland St.,W, 87_57 ,13.2
Texas Southern,W, 83_68 ,16.3
Princeton,W, 62_58 ,3.2
Coppin St.,W, 91_63 ,13.3
Western Michigan,W, 65_43 ,8.1
Northern Illinois,W, 68_53 ,8.1
Ball St.,W, 71_64 ,3.5
Kent St.,W, 71_67 ,-1.9
Toledo,W, 71_56 ,-
Buffalo,W, 68_64 ,-8.2
Bowling Green,W, 68_55 ,-
Ohio,W, 86_72 ,1.6
Central Michigan,W, 68_56 ,0.2
Miami OH,W, 54_50 ,-1.8
Eastern Michigan,W, 70_62 ,4.3
Bowling Green,W, 67_50 ,7.2
North Dakota St.,W, 68_53 ,9.5
Ohio,W, 88_81 OT,-
Buffalo,L, 81_67 ,-4.2
Miami OH,W, 72_58 ,7.8
Kent St.,L, 68_64 ,-9.4
Kent St.,W, 62_59 ,1.6
Ohio,W, 65_46 ,0.3
VCU,L, 88_42 ,-19.3
