Opponent,Results,Score,PlusMinus
UNC Greensboro,W, 76_73 ,-4.2
Appalachian St.,W, 82_72 ,4.4
Georgia St.,W, 62_53 ,8.3
Charlotte,L, 76_64 ,-11.9
North Carolina,L, 93_87 ,-11.6
Gardner Webb,W, 62_60 ,3.2
Massachusetts,L, 88_81 ,-9.7
Norfolk St.,W, 74_63 ,7.2
Campbell,L, 86_81 OT,-7.3
Memphis,L, 67_54 ,-10.8
UCF,W, 88_85 OT,-3.6
Houston,W, 89_78 ,-3.1
Marshall,L, 77_56 ,-17.5
UAB,W, 91_85 ,-
UTEP,L, 68_67 ,3.8
Memphis,L, 75_68 ,-2.2
Rice,W, 79_63 ,4.9
UAB,W, 74_61 ,-
Southern Miss,L, 86_82 OT,3.7
Tulsa,W, 72_63 ,4.1
SMU,W, 72_69 ,-5.4
Southern Miss,L, 88_69 ,-5.9
Tulane,W, 88_85 ,0.1
Marshall,W, 86_79 ,4.1
Tulsa,L, 79_72 ,0.3
Savannah St.,W, 66_65 ,8.3
Rider,W, 75_54 ,7.1
Loyola MD,W, 70_58 ,1.7
Evansville,W, 81_58 ,14.1
Weber St.,W, 77_74 ,0.1
