Opponent,Results,Score,PlusMinus
Rutgers,W, 56_52 ,-0.4
Central Connecticut,W, 64_61 ,-2.7
Cornell,W, 68_64 ,4.7
Binghamton,L, 62_54 ,-0.8
Seton Hall,L, 76_61 ,-3.5
Fairleigh Dickinson,L, 66_61 ,1.4
Boston University,L, 74_66 ,-10.7
Iona,W, 64_62 ,-2.6
Loyola MD,L, 61_55 ,-1.2
LIU Brooklyn,W, 80_67 ,5
Loyola Chicago,L, 54_49 ,2.2
Central Connecticut,W, 71_69 ,-6.4
Manhattan,L, 55_53 ,0.1
Loyola MD,L, 74_58 ,-11
Niagara,L, 77_58 ,-8.8
Siena,L, 66_53 ,-5.6
Rider,L, 66_54 ,-
Marist,L, 59_48 ,-8.9
Iona,L, 90_71 ,-9.1
Fairfield,L, 61_54 ,-3.6
Marist,W, 70_68 OT,-1.1
Manhattan,L, 57_49 ,1.1
Fairfield,L, 61_44 ,-8.8
Siena,W, 72_62 ,0.4
Rider,L, 72_57 ,-2.4
Canisius,L, 68_59 ,-4.9
Hampton,W, 66_59 ,-3.9
Canisius,L, 77_65 OT,0.2
Niagara,L, 78_61 ,-7.2
Fairfield,L, 54_47 ,-1.6
