Opponent,Results,Score,PlusMinus
Iowa,L, 86_55 ,-16.8
Bradley,L, 78_61 ,-
IPFW,L, 97_94 3OT,-2.7
Eastern Illinois,L, 63_50 ,-6.1
Eastern Michigan,L, 57_47 ,-
SIU Edwardsville,W, 77_66 ,11.9
UT Arlington,L, 60_51 ,-7.5
Texas St.,L, 73_58 ,-5.6
Lamar,W, 75_70 ,1.8
Tulane,L, 76_49 ,-6.8
Alabama St.,W, 76_70 OT,-0.2
Nebraska Omaha,W, 80_72 ,-
Portland,W, 56_52 ,-0.5
Oregon St.,L, 84_59 ,-11.3
Houston,L, 96_71 ,-8.3
Houston Baptist,W, 70_60 ,-0.3
Utah Valley,W, 62_60 ,1.9
NJIT,L, 64_51 ,-11.3
Chicago St.,W, 68_65 ,2
New Orleans,L, 75_73 OT,2.5
Utah Valley,L, 66_49 ,-9.4
Cal St. Bakersfield,W, 79_73 OT,2.5
Houston Baptist,L, 53_48 ,-1.9
UT Arlington,L, 63_48 ,-
Chicago St.,W, 55_51 ,-0.2
New Orleans,W, 71_57 ,4.9
NJIT,W, 76_59 ,9.3
Chicago St.,L, 63_55 ,-6
