Opponent,Results,Score,PlusMinus
Southern Miss,L, 67_64 OT,-6.5
Austin Peay,W, 74_54 ,7.7
Western Carolina,W, 92_81 ,9.3
Iowa,L, 63_55 ,-7.1
DePaul,W, 70_61 ,9.9
Louisiana Monroe,W, 65_54 ,2.9
Troy,W, 75_71 ,-5.9
Southern Illinois,W, 58_57 ,4.7
IUPUI,W, 77_57 ,-
Murray St.,L, 75_70 ,-2.2
VCU,L, 76_44 ,-16.8
Louisville,L, 78_55 ,-13.6
FIU,W, 76_63 ,-
North Texas,W, 70_64 ,5.6
Arkansas Little Rock,L, 75_67 ,-5
Arkansas St.,L, 75_61 ,-
Florida Atlantic,L, 65_62 ,-7.9
Louisiana Lafayette,W, 72_49 ,9
Arkansas Little Rock,L, 59_54 ,0.6
South Alabama,L, 65_57 ,-4
Middle Tennessee,L, 72_53 ,-9.5
Troy,W, 65_61 ,2.2
North Texas,W, 70_59 ,-
Arkansas St.,L, 67_49 ,-9.2
Florida Atlantic,L, 84_78 ,-5.5
FIU,L, 87_82 ,-6.1
Louisiana Monroe,W, 75_57 ,10
Louisiana Lafayette,W, 88_77 ,10.7
South Alabama,W, 79_73 ,6.4
Middle Tennessee,L, 70_62 ,-2.4
Louisiana Monroe,W, 74_60 ,14.7
South Alabama,W, 62_59 ,6
Arkansas St.,W, 58_56 ,1.9
FIU,W, 65_63 ,2.3
Kansas,L, 64_57 ,-1.6
