Opponent,Results,Score,PlusMinus
Siena,L, 54_49 OT,-0.9
Binghamton,W, 75_52 ,5.9
UAB,L, 82_63 ,-12.2
TCU,L, 47_45 ,1
Prairie View A&M,L, 42_40 ,4.9
Delaware St.,W, 63_53 ,11.7
IPFW,W, 54_49 ,-
Tulane,L, 51_41 ,-6.6
Monmouth,W, 85_66 ,1.8
Mount St. Mary's,L, 72_65 ,-8.2
Bryant,W, 69_59 ,1.8
Northern Kentucky,L, 55_46 ,-0.8
Albany,L, 71_61 ,-
IPFW,L, 68_63 ,-0.6
Norfolk St.,L, 74_68 ,-16
Lafayette,L, 64_47 ,-5.1
Holy Cross,L, 62_47 ,-5.6
Army,W, 59_50 ,5.3
American,L, 72_49 ,-9.4
Colgate,L, 70_56 ,-12.3
Lehigh,L, 71_49 ,-7.9
Bucknell,L, 69_54 ,-12.8
Lafayette,L, 70_47 ,-10.8
Holy Cross,L, 66_57 ,-9.2
Army,L, 56_55 ,1.9
American,W, 50_44 ,4.4
Colgate,L, 59_46 ,-1.5
Lehigh,L, 72_43 ,-12.6
Bucknell,L, 62_46 ,-10.5
Bucknell,L, 58_42 ,-10.5
