Opponent,Results,Score,PlusMinus
North Carolina Central,W, 73_60 ,7.5
South Dakota,W, 71_51 ,12.5
Southern,W, 67_60 ,-0.9
Northern Colorado,W, 69_60 ,1.9
Cal St. Bakersfield,W, 63_49 ,9.9
UC Santa Barbara,W, 68_40 ,10
Colorado,W, 76_69 ,2
Illinois St.,W, 81_67 ,-6.2
Denver,W, 71_61 ,7.1
UC Santa Barbara,W, 56_40 ,6.5
SMU,W, 59_56 ,0
Boise St.,L, 63_61 ,-0.6
Nevada,W, 59_48 ,1.1
Fresno St.,L, 49_36 ,-7.5
San Diego St.,W, 58_45 ,9.1
UNLV,L, 62_50 ,-5.6
Air Force,L, 57_48 ,-5.4
New Mexico,L, 63_59 ,-
Colorado St.,L, 65_46 ,-7.7
Cal St. Bakersfield,W, 61_53 ,8.9
Boise St.,L, 68_61 ,-9.8
Nevada,W, 68_48 ,-
Fresno St.,W, 55_51 OT,-5.4
San Diego St.,L, 79_51 ,-15.6
UNLV,L, 65_42 ,-15.3
Air Force,L, 72_66 ,-0.6
New Mexico,L, 53_42 ,-4.5
Colorado St.,L, 78_56 ,-11
Nevada,W, 85_81 ,1.8
New Mexico,L, 59_46 ,-7.1
Lehigh,W, 67_66 ,0.5
Western Michigan,L, 75_67 OT,2.5
