Opponent,Results,Score,PlusMinus
Utah Valley,W, 67_54 ,12.7
Michigan,L, 91_54 ,-10.2
Bowling Green,W, 80_66 ,-1.2
Bradley,L, 79_72 ,-
North Texas,L, 80_66 ,-11.7
Lamar,L, 86_82 ,3.1
UMKC,L, 79_65 ,-13
South Dakota,L, 88_68 ,-11.3
Butler,L, 87_55 ,-21.8
Western Kentucky,L, 77_57 ,-
Indiana St.,L, 75_61 ,-8
Valparaiso,L, 89_69 ,-4.6
Ball St.,W, 77_68 ,7.6
IPFW,W, 88_74 ,2.5
Oakland,L, 84_62 ,-11.9
Maryland,L, 81_63 ,-5
Western Illinois,L, 57_53 OT,3
Nebraska Omaha,L, 90_79 ,-4.3
North Dakota St.,L, 78_40 ,-17.5
South Dakota St.,L, 80_65 ,-16.6
Oakland,L, 89_71 ,-9.3
IPFW,L, 80_79 OT,-
Western Illinois,L, 68_59 ,-3.1
Nebraska Omaha,L, 85_78 ,6.4
South Dakota St.,L, 82_45 ,-13.6
North Dakota St.,L, 75_39 ,-16.9
Milwaukee,L, 95_88 2OT,-2.2
South Dakota,L, 87_69 ,-10
UMKC,L, 48_44 ,-0.1
South Dakota St.,L, 66_49 ,-6.6
