Opponent,Results,Score,PlusMinus
Iowa St.,L, 98_40 ,-20.4
Jacksonville St.,L, 79_61 ,-6.9
Evansville,L, 72_46 ,-13.2
Tennessee St.,L, 83_72 ,-
Mercer,L, 65_46 ,-11.7
Vanderbilt,L, 71_46 ,-9
Missouri St.,W, 59_47 ,5.6
Arkansas,L, 95_68 ,-15.5
Mississippi St.,W, 59_57 ,-6.1
Grambling St.,W, 78_53 ,10.3
Jackson St.,W, 88_87 2OT,-
Mississippi Valley St.,L, 79_68 ,-3.9
Arkansas Pine Bluff,L, 77_61 ,-12.4
Alabama St.,W, 64_57 ,-
Alcorn St.,L, 69_59 ,-2.1
Southern,L, 82_68 ,-8.9
Texas Southern,L, 89_56 ,-12.5
Prairie View A&M,L, 65_46 ,-10.8
Mississippi Valley St.,W, 65_64 ,-5.3
Arkansas Pine Bluff,L, 76_67 ,-13.2
Alabama St.,L, 69_62 ,-7.5
Alcorn St.,W, 72_65 ,-1.9
Southern,L, 81_67 ,-11.4
Texas Southern,L, 64_62 ,-4.2
Prairie View A&M,L, 61_57 OT,4
Grambling St.,W, 74_47 ,14.2
Jackson St.,L, 60_57 ,-2
Grambling St.,W, 59_51 ,-1.2
Southern,L, 72_59 ,-7.5
