Opponent,Results,Score,PlusMinus
Texas A&M,L, 71_59 ,-7.1
Arkansas Little Rock,W, 70_52 ,10.8
Troy,W, 70_46 ,16.1
Southeast Missouri St.,W, 67_63 ,4.5
Chattanooga,W, 71_63 ,1.7
Louisiana Monroe,W, 68_52 ,5.6
Southeastern Louisiana,W, 99_62 ,1.6
Georgia St.,W, 86_68 ,-
Northwestern St.,L, 89_83 ,-4.6
Southern Miss,W, 65_55 ,-
McNeese St.,L, 80_72 ,1.5
Arkansas Little Rock,W, 75_73 ,-0.5
Denver,W, 68_60 ,-
New Mexico St.,W, 81_72 ,6
UT Arlington,W, 55_52 ,-3.8
Texas St.,W, 84_67 ,10.2
UTSA,W, 73_71 ,0.4
Idaho,W, 72_66 ,-4.1
Seattle,W, 78_71 ,-
San Jose St.,W, 76_54 ,6.2
Utah St.,W, 51_48 ,5.9
UT Arlington,W, 64_51 ,9.5
UTSA,W, 74_49 ,14.5
Texas St.,W, 84_69 ,-
Seattle,W, 64_58 ,3.7
Idaho,W, 67_61 ,-2.6
Utah St.,W, 84_61 ,18
San Jose St.,W, 88_61 ,15
New Mexico St.,L, 78_60 ,-4.5
Denver,L, 78_54 ,-14
UTSA,L, 73_67 ,-1.6
Florida St.,W, 71_66 ,-0.9
Southern Miss,L, 63_52 ,-9
