Opponent,Results,Score,PlusMinus
San Francisco,W, 74_62 ,7.4
Cal St. Fullerton,W, 81_68 ,3.6
Alcorn St.,W, 69_51 ,9
Belmont,L, 70_62 ,-5.3
Missouri,L, 78_70 ,-3.5
Northern Iowa,W, 66_50 ,5.7
Minnesota,L, 66_63 ,0.5
Seattle,W, 68_57 ,-1.8
Denver,W, 71_58 ,11.8
UC Davis,W, 75_52 ,9.5
North Carolina St.,L, 88_79 ,-7.4
Northwestern,W, 70_68 ,6.2
Lafayette,W, 65_59 ,4.7
USC,L, 71_69 ,3.1
UCLA,L, 68_60 ,-6.7
Washington St.,W, 78_67 ,1.3
Washington,L, 65_60 ,-1.3
California,W, 69_59 ,3.5
Colorado,L, 75_54 ,-10.8
Utah,W, 87_56 ,15.7
Oregon,W, 76_52 ,11.6
Oregon St.,W, 81_73 ,1.8
Arizona,L, 73_66 ,2.9
Arizona St.,W, 62_59 ,7
USC,L, 65_64 ,-4.5
UCLA,L, 88_80 ,-3.5
Oregon St.,W, 82_72 ,2.5
Oregon,L, 77_66 ,-4.4
Colorado,L, 65_63 ,1.6
Utah,W, 84_66 ,10
California,W, 83_70 ,7.7
Arizona St.,L, 89_88 OT,-2.8
Stephen F. Austin,W, 58_57 ,0.8
Alabama,L, 66_54 ,-6.4
