Opponent,Results,Score,PlusMinus
SMU,L, 73_58 ,-6.9
Cal St. Bakersfield,W, 76_73 ,3.8
Oral Roberts,L, 75_66 ,-3.9
Texas St.,W, 78_63 ,-
Long Beach St.,L, 73_70 ,2.9
Portland St.,W, 66_56 ,1.9
Northern Arizona,W, 92_86 OT,5.5
Mississippi,L, 73_70 ,-5.1
Saint Louis,L, 65_44 ,-12.6
Morgan St.,W, 79_62 ,9.6
Cal St. Bakersfield,W, 73_66 ,2
BYU,L, 92_51 ,-11.6
Saint Mary's,L, 74_61 ,-4.3
Santa Clara,W, 84_80 ,-4.7
Portland,L, 68_64 ,-0.1
San Diego,L, 78_70 ,-4.5
San Francisco,L, 62_53 ,-2.9
Pepperdine,L, 60_57 ,-1.1
Gonzaga,L, 88_43 ,-17.9
San Diego,L, 69_68 OT,0.1
Portland,L, 69_60 ,-0.1
Gonzaga,L, 74_55 ,-9.8
Pepperdine,L, 52_50 ,-0.5
Saint Mary's,L, 61_50 ,-9.3
San Francisco,L, 61_59 ,-9.9
Cal Poly,L, 63_60 ,3.2
Santa Clara,L, 79_56 ,-12.8
BYU,L, 73_70 ,-4.7
Portland,W, 65_54 ,3.9
San Francisco,W, 61_60 OT,2.3
Santa Clara,W, 60_58 ,-2.8
Gonzaga,L, 66_48 ,-5.8
