Opponent,Results,Score,PlusMinus
Xavier,L, 117_75 ,-23.9
Northwestern,L, 80_53 ,-19
Illinois St.,L, 91_58 ,-10.5
Delaware St.,W, 63_62 ,1.4
Prairie View A&M,W, 84_70 ,-2
Saint Peter's,W, 66_61 ,-1.4
Lehigh,L, 102_62 ,-25.1
Lafayette,W, 82_80 ,6.9
Hartford,L, 69_59 ,-1.7
Vermont,L, 76_62 ,-2.5
VCU,L, 96_67 ,-16.7
Longwood,W, 79_71 ,4
Mount St. Mary's,W, 72_65 ,10.7
Wagner,L, 68_55 ,-10.6
Robert Morris,L, 88_54 ,-13.8
St. Francis PA,W, 79_69 OT,1.5
NJIT,L, 66_63 ,-
LIU Brooklyn,L, 79_75 OT,0.5
St. Francis NY,L, 70_51 ,-11
Monmouth,L, 73_54 ,-7.4
Quinnipiac,L, 58_56 ,-2.4
Bryant,L, 78_63 ,-3.6
Central Connecticut,L, 80_71 ,-11
Sacred Heart,L, 77_70 ,-5.2
Monmouth,L, 80_76 ,1.2
St. Francis NY,L, 85_61 ,-10.3
LIU Brooklyn,L, 92_67 ,-7.2
St. Francis PA,L, 69_63 ,-3.6
Robert Morris,L, 89_46 ,-13.8
Wagner,L, 84_66 ,-
Mount St. Mary's,L, 103_82 ,-
