Opponent,Results,Score,PlusMinus
USC,L, 87_73 ,-10.3
Texas,L, 69_46 ,-11.5
Florida Atlantic,L, 64_61 ,-14.2
Colgate,L, 88_84 ,-5.4
Loyola MD,L, 67_51 ,-1.9
Indiana,L, 87_51 ,-6.9
Saint Joseph's,L, 67_55 ,-4.5
Marshall,L, 69_63 ,4.5
UMBC,W, 80_61 ,12.9
Wagner,L, 77_65 OT,-0.3
Towson,W, 64_61 ,-0.5
Iowa,L, 80_50 ,-16.4
Arizona St.,L, 68_52 ,-8.6
Akron,L, 91_63 ,-13.3
Howard,L, 70_60 ,-6.8
Savannah St.,L, 56_48 ,-0.1
South Carolina St.,W, 79_58 ,7.5
Norfolk St.,L, 75_68 ,-5.3
Hampton,W, 67_65 OT,2.4
North Carolina Central,L, 84_75 ,-6.2
North Carolina A&T,L, 63_62 ,0.3
Norfolk St.,L, 80_70 ,-8.8
Hampton,L, 59_53 ,0.2
Morgan St.,L, 80_51 ,-16.5
Delaware St.,L, 57_43 ,-1.6
Maryland Eastern Shore,L, 64_62 2OT,-0.7
Howard,W, 63_56 ,4.9
Morgan St.,L, 86_68 ,-4.6
Maryland Eastern Shore,W, 63_60 ,5.2
Bethune Cookman,W, 69_61 ,6.7
Bethune Cookman,L, 89_78 ,-4.8
