Opponent,Results,Score,PlusMinus
Rider,L, 79_54 ,-9.7
Lehigh,L, 89_60 ,-12
Fordham,W, 74_58 ,5.5
Xavier,L, 61_59 ,-2.7
Bowling Green,W, 71_60 ,0.5
Cleveland St.,W, 71_62 ,4.3
Savannah St.,L, 61_52 ,-6.3
Ohio,W, 84_76 ,8
Campbell,W, 61_58 ,-0.7
Hampton,W, 66_54 ,7.7
Duquesne,W, 91_69 ,5.6
Louisiana Lafayette,W, 66_61 ,2.8
Arkansas,L, 79_74 ,-1.5
Bryant,L, 84_77 ,-3.7
Central Connecticut,L, 77_70 ,-3.1
Fairleigh Dickinson,W, 88_54 ,13.8
Monmouth,W, 70_55 ,9
Sacred Heart,W, 66_62 ,3
Quinnipiac,W, 87_75 ,10.8
St. Francis PA,W, 84_70 ,12.6
Mount St. Mary's,W, 76_68 ,-
St. Francis NY,L, 71_61 ,-3.1
LIU Brooklyn,W, 60_57 ,0.7
St. Francis PA,W, 60_48 ,5.3
Wagner,W, 83_79 OT,10.8
Quinnipiac,L, 63_61 ,2.6
Sacred Heart,W, 68_63 ,8.2
Monmouth,W, 77_65 ,5.6
Fairleigh Dickinson,W, 89_46 ,13.8
Bryant,W, 77_75 ,-1.8
Central Connecticut,W, 81_61 ,15.2
St. Francis NY,W, 75_57 ,12.5
Mount St. Mary's,L, 69_60 ,-6.3
Kentucky,W, 59_57 ,5.5
Providence,L, 77_68 ,-0.7
