Opponent,Results,Score,PlusMinus
Drexel,W, 66_62 OT,-1
Temple,L, 80_66 ,-8.2
Chicago St.,W, 92_63 ,9.6
Valparaiso,L, 88_83 OT,-3.8
Bethune Cookman,W, 69_68 ,2.2
Nebraska,W, 74_60 ,4
Youngstown St.,W, 85_78 OT,0.4
Princeton,L, 62_50 ,-9.5
Bucknell,L, 76_60 ,-4.5
Xavier,L, 62_55 ,-0.6
St. Francis PA,W, 77_48 ,17.9
Arkansas St.,W, 73_69 ,2.1
Cleveland St.,W, 72_55 ,10.1
Toledo,L, 70_58 ,-4.5
Ball St.,W, 61_47 ,3.8
Buffalo,W, 80_68 ,2.8
Akron,L, 71_67 ,1.9
Bowling Green,L, 70_55 ,-
Ohio,L, 69_68 ,-0.6
Northern Illinois,L, 67_65 ,-4.7
Eastern Michigan,W, 77_62 ,8.2
Western Michigan,L, 82_76 ,4
Central Michigan,W, 87_72 ,-
Miami OH,W, 87_70 ,11.2
Ohio,L, 78_75 OT,-2.6
Loyola Chicago,W, 70_63 ,2.9
Buffalo,W, 83_81 OT,-3.6
Miami OH,W, 78_58 ,7.6
Bowling Green,W, 69_61 ,6.6
Akron,W, 68_64 ,9.4
Buffalo,W, 70_68 ,-0.8
Akron,L, 62_59 ,-1.6
Fairfield,W, 73_71 ,4.8
Loyola MD,L, 73_59 ,-7.5
