Opponent,Results,Score,PlusMinus
Chicago St.,W, 72_67 ,-0.6
Southern Utah,W, 66_54 ,9
Nevada,L, 71_69 ,-0.8
Cal St. Fullerton,L, 93_82 ,-15.1
Idaho,L, 72_62 ,-9.7
North Dakota St.,W, 74_59 ,11.6
Virginia,L, 67_51 ,-6.8
Tennessee Tech,L, 74_68 ,-2.2
Wisconsin,L, 65_54 ,-4.2
Southern Illinois,L, 72_70 ,2.1
Marquette,W, 49_47 ,1
South Dakota,W, 72_55 ,7.4
Wright St.,L, 64_53 ,-9.4
Detroit,L, 84_76 ,-3.7
Loyola Chicago,W, 58_45 ,14.2
Illinois Chicago,W, 53_47 ,2.1
Youngstown St.,W, 67_58 ,1.3
Cleveland St.,W, 77_50 ,13.1
Valparaiso,L, 73_61 ,-
Milwaukee,W, 74_54 ,5.7
Illinois Chicago,L, 60_57 ,-4.4
Loyola Chicago,W, 73_65 ,3.6
Wright St.,L, 70_68 2OT,4.1
Detroit,W, 68_59 ,-0.5
Cleveland St.,W, 66_59 ,-2.1
Youngstown St.,W, 71_54 ,2.5
Drake,L, 71_54 ,-4.4
Milwaukee,W, 78_61 ,7.6
Valparaiso,L, 75_56 ,-7.6
Milwaukee,W, 62_46 ,8
Illinois Chicago,W, 64_63 ,2.7
Valparaiso,L, 70_69 ,-2.9
Bradley,L, 75_69 ,4.4
