Opponent,Results,Score,PlusMinus
Gonzaga,L, 84_50 ,-16.9
Marist,W, 87_44 ,18.7
Davidson,L, 63_60 ,-1.7
Oklahoma,L, 77_70 ,-3.4
VMI,W, 94_69 ,12.5
Marshall,W, 69_59 ,1.8
Virginia Tech,W, 68_67 ,2.1
Duquesne,L, 60_56 ,5.7
Michigan,L, 81_66 ,-11.8
Oakland,W, 76_71 ,-0.6
Radford,W, 72_62 ,2.2
Eastern Kentucky,W, 74_67 ,6.9
Oklahoma,L, 67_57 ,1.1
Texas,W, 57_53 OT,-2.4
Kansas St.,L, 65_64 ,-1.4
Iowa St.,L, 69_67 ,-3.9
Purdue,L, 79_52 ,-11.5
TCU,W, 71_50 ,9.4
Oklahoma St.,L, 80_66 ,-3.4
Kansas,L, 61_56 ,-7.4
Texas Tech,W, 77_61 ,6.1
Texas,W, 60_58 ,-
TCU,W, 63_50 ,3.3
Baylor,L, 80_60 ,-6.1
Texas Tech,W, 66_64 ,3
Kansas St.,L, 71_61 ,-13.1
Oklahoma St.,L, 73_57 ,-4.2
Baylor,L, 65_62 ,0.7
Kansas,L, 91_65 ,-8.2
Oklahoma,L, 83_70 ,-9.4
Iowa St.,L, 83_74 ,-14.2
Texas Tech,L, 71_69 ,-4.9
