Opponent,Results,Score,PlusMinus
Rhode Island,W, 67_55 ,0.6
Seton Hall,L, 78_65 ,-
Longwood,W, 78_66 ,8
Loyola MD,L, 65_49 ,-7.8
UMKC,L, 63_57 ,-2.9
Eastern Kentucky,L, 68_44 ,-10
Morehead St.,L, 73_67 ,0
St. Francis NY,W, 85_79 ,-1.6
Savannah St.,W, 55_45 ,-0.2
South Carolina St.,W, 78_72 ,5.9
UMBC,W, 83_66 ,10.9
Illinois,L, 64_54 ,-1.9
North Carolina St.,L, 84_62 ,-10.1
Iona,L, 100_72 ,-11.1
East Carolina,L, 74_63 ,-7.2
Ball St.,L, 62_61 ,-5.3
Navy,W, 74_68 ,16
Maryland Eastern Shore,W, 63_58 ,-0.4
Howard,W, 54_49 ,7.9
Coppin St.,W, 75_68 ,5.3
Morgan St.,W, 73_71 ,6.4
Hampton,W, 74_67 ,-1.1
Coppin St.,W, 80_70 ,8.8
Morgan St.,W, 64_59 ,3.3
Delaware St.,W, 74_56 ,6.8
Maryland Eastern Shore,W, 85_63 ,-
Hampton,W, 62_59 ,1.5
Delaware St.,W, 60_56 ,7.3
Bethune Cookman,W, 62_61 ,3.1
Florida A&M,W, 69_58 ,7.6
North Carolina A&T,W, 55_48 ,3.4
Bethune Cookman,L, 70_68 OT,4.9
Virginia,L, 67_56 ,-3.6
