Opponent,Results,Score,PlusMinus
Coastal Carolina,W, 71_69 ,-1.4
East Tennessee St.,W, 65_62 ,3
Evansville,L, 62_50 ,-10.5
Loyola Chicago,L, 81_78 ,-4.8
Lipscomb,L, 80_64 ,-4.9
Green Bay,W, 74_68 ,2.2
Gardner Webb,L, 61_41 ,-9.9
Milwaukee,W, 69_58 ,8.9
Auburn,L, 81_62 ,-
Oklahoma St.,L, 78_42 ,-16.3
Jacksonville St.,L, 83_62 ,-
Tennessee St.,L, 72_66 ,-2.3
Belmont,L, 83_52 ,-22.7
Eastern Illinois,W, 77_73 ,-6.4
SIU Edwardsville,L, 58_54 ,-3.2
Southeast Missouri St.,L, 74_62 ,-9.9
Murray St.,L, 47_39 ,-1.1
Austin Peay,W, 70_52 ,14.8
Tennessee St.,L, 84_65 ,-13.1
Belmont,L, 74_52 ,-5
Jacksonville St.,W, 78_64 ,5.2
Eastern Kentucky,L, 80_69 ,-2.9
Morehead St.,L, 65_63 ,1.2
Tennessee Martin,W, 83_68 ,12.3
UMKC,W, 68_62 ,1.9
Eastern Kentucky,L, 69_54 ,-8.2
Morehead St.,W, 72_66 ,0.4
