Opponent,Results,Score,PlusMinus
Robert Morris,W, 79_54 ,9.7
Stony Brook,L, 54_46 ,-3.6
Monmouth,W, 65_62 ,6.2
South Carolina,L, 88_76 ,-8.6
SMU,L, 83_70 ,-6.1
Jacksonville,W, 86_71 ,9.1
Milwaukee,W, 74_60 ,10.7
La Salle,L, 63_52 ,-10.9
Drexel,W, 75_66 ,-2.3
Siena,W, 62_56 ,6.1
Fairfield,L, 65_52 ,-1.3
Princeton,L, 62_45 ,-6.4
Rutgers,L, 68_56 ,-
Delaware,L, 73_66 ,-3.3
Loyola MD,L, 71_65 ,-3.9
Siena,W, 72_53 ,7
Manhattan,W, 69_60 ,4
Loyola MD,W, 64_57 ,1.4
Saint Peter's,W, 66_54 ,-
Iona,W, 67_62 ,-0.4
Canisius,L, 67_50 ,-5.9
Manhattan,L, 62_51 ,-7.9
Fairfield,L, 69_59 ,-3.7
Marist,W, 64_58 ,3.7
Niagara,W, 72_69 ,0.9
Iona,L, 78_71 ,-3.9
Saint Peter's,W, 72_57 ,2.4
Marist,W, 67_63 ,-2.9
Charleston Southern,W, 61_54 ,-0.3
Niagara,W, 68_59 ,1.7
Canisius,W, 65_61 ,-4.4
Fairfield,L, 43_42 ,0.6
Hartford,W, 63_54 ,0.4
East Carolina,L, 75_54 ,-7.1
