Opponent,Results,Score,PlusMinus
Detroit,W, 77_74 ,-1.8
College of Charleston,W, 64_53 ,10.4
Murray St.,L, 72_67 ,4
Baylor,L, 97_78 ,-2.2
Holy Cross,W, 65_53 ,0.9
Florida Gulf Coast,W, 79_68 ,-0.2
South Carolina,W, 89_65 ,10
NJIT,W, 57_49 ,-2.5
San Francisco,L, 81_65 ,-5.6
Fordham,W, 58_47 ,0.3
St. Francis NY,W, 77_60 ,7.1
UNC Asheville,L, 72_65 ,6.1
Villanova,L, 98_86 OT,-2.3
Cincinnati,W, 53_52 ,2.1
Rutgers,L, 58_56 ,-1.8
Georgetown,L, 67_51 ,-15.6
Notre Dame,W, 67_63 ,0.4
DePaul,W, 71_62 ,4.9
Rutgers,W, 72_60 ,1.5
Seton Hall,W, 71_67 ,2.7
DePaul,W, 79_74 OT,2.7
Georgetown,L, 68_56 ,-7.8
Connecticut,W, 71_65 ,6.8
Syracuse,L, 77_58 ,-9.3
Louisville,L, 72_58 ,-5.2
South Florida,W, 69_54 ,12.8
Pittsburgh,L, 63_47 ,-5.2
Providence,L, 62_59 ,1.3
Notre Dame,L, 66_40 ,-2.2
Marquette,L, 69_67 OT,-1.7
Villanova,L, 66_53 ,-4.7
Saint Joseph's,W, 63_61 ,-5
Virginia,L, 68_50 ,-7.2
