Opponent,Results,Score,PlusMinus
Towson,W, 75_58 ,17.7
St. John's,L, 64_53 ,-10.4
Auburn,L, 55_51 ,-1.6
Boston College,W, 71_67 ,-0.2
Baylor,W, 63_59 ,1.3
Charleston Southern,W, 72_67 ,6.2
Elon,W, 56_54 ,1.2
Louisville,L, 80_38 ,-14.3
Old Dominion,W, 76_65 ,3.7
Coastal Carolina,W, 60_51 ,9
Vermont,W, 62_50 ,2.1
Marist,W, 85_75 ,5.6
Furman,W, 60_56 ,4.3
Samford,L, 62_57 ,-1.1
Chattanooga,W, 86_59 ,19.6
The Citadel,W, 73_69 ,0.5
Georgia Southern,L, 51_47 ,0.7
Davidson,L, 77_68 ,-5.1
The Citadel,W, 69_54 ,9.6
Wofford,W, 79_50 ,16
Appalachian St.,W, 72_59 ,-
UNC Greensboro,W, 81_59 ,12.1
Samford,W, 69_65 ,1.1
Chattanooga,W, 71_68 ,1.5
Davidson,L, 75_59 ,-5.5
Georgia Southern,W, 69_60 ,12.2
Western Carolina,W, 67_65 ,2.6
Gardner Webb,L, 55_52 ,-2
Wofford,W, 55_50 ,5.6
Furman,W, 74_50 ,-
Western Carolina,W, 78_70 ,6.2
Elon,W, 68_60 ,7
Davidson,L, 74_55 ,-8.7
George Mason,L, 78_77 ,-2.3
