Opponent,Results,Score,PlusMinus
Michigan St.,W, 66_62 ,5.8
Vermont,W, 67_49 ,9.3
Wake Forest,W, 77_71 ,2.9
Quinnipiac,W, 89_83 2OT,-0.7
New Mexico,L, 66_60 ,-1.4
Stony Brook,W, 73_62 ,-0.1
New Hampshire,W, 61_53 ,5.7
North Carolina St.,L, 69_65 ,0.1
Harvard,W, 57_49 ,5.7
Maryland Eastern Shore,W, 84_50 ,13.2
Fordham,W, 88_73 ,14.9
Washington,W, 61_53 ,4.4
Marquette,L, 82_76 OT,-2.5
DePaul,W, 99_78 ,16.4
Notre Dame,W, 65_58 ,-1
Louisville,L, 73_58 ,-1
Pittsburgh,L, 69_61 ,-6.8
Rutgers,W, 66_54 ,2.9
Providence,W, 82_79 OT,3.4
South Florida,W, 69_64 OT,-1.6
St. John's,L, 71_65 ,-6.8
Seton Hall,W, 78_67 ,3.3
Syracuse,W, 66_58 ,2.1
Villanova,L, 70_61 ,-0.2
Cincinnati,W, 73_66 OT,0.9
DePaul,W, 81_69 ,5
Georgetown,L, 79_78 2OT,-1.9
Cincinnati,L, 61_56 ,-0.9
South Florida,L, 65_51 ,-5.9
Providence,W, 63_59 OT,2.3
