Opponent,Results,Score,PlusMinus
Arizona St.,L, 79_64 ,-10.9
Arkansas St.,L, 73_72 ,3.6
Sacramento St.,L, 71_68 ,-
Eastern Illinois,W, 74_72 ,6.4
Tennessee Martin,W, 87_86 ,-
Southeast Missouri St.,W, 88_85 ,3.6
Oklahoma St.,L, 91_63 ,-7.5
Mississippi St.,L, 79_72 ,-8.8
Nicholls St.,L, 83_79 ,-3.8
Southeastern Louisiana,L, 72_68 ,2.5
Stephen F. Austin,L, 77_69 ,-7.6
Northwestern St.,L, 100_88 ,-10.6
Sam Houston St.,L, 63_52 ,-7.6
Texas A&M Corpus Chris,W, 76_67 ,-3.6
McNeese St.,W, 103_98 3OT,-0.6
Lamar,W, 88_59 ,19
Southeastern Louisiana,L, 70_69 ,-0.6
Nicholls St.,W, 79_76 ,-2.6
Stephen F. Austin,L, 72_36 ,-17.2
Northwestern St.,L, 93_73 ,-9
Texas A&M Corpus Chris,L, 75_68 ,-2.6
Sam Houston St.,L, 80_75 ,-
Oral Roberts,L, 94_65 ,-16.7
SIU Edwardsville,W, 80_78 ,-3
Lamar,W, 106_99 2OT,1.6
McNeese St.,W, 68_67 ,-4.3
Oral Roberts,W, 86_84 OT,-3.6
Sam Houston St.,L, 69_63 ,-2.1
