Opponent,Results,Score,PlusMinus
Middle Tennessee,L, 58_55 ,1.6
North Florida,W, 54_47 ,-1.3
Alabama St.,W, 59_54 ,2.9
UCF,L, 53_50 ,-5.4
Florida,L, 58_40 ,-14.1
Western Illinois,W, 39_38 ,8.3
Robert Morris,W, 61_52 ,6.3
Norfolk St.,L, 55_45 ,0.2
Ohio St.,L, 85_45 ,-15.5
Marquette,L, 71_51 ,-7.5
Marshall,L, 64_48 ,-2.8
Western Illinois,L, 39_35 ,4.8
Saint Louis,L, 67_59 ,-6.4
Coppin St.,W, 56_48 ,0.1
Morgan St.,W, 78_70 2OT,0.8
Florida A&M,W, 57_55 ,-1.9
Bethune Cookman,W, 43_40 ,2.7
South Carolina St.,W, 64_49 ,10.7
Howard,W, 52_42 ,0.7
Hampton,L, 71_68 OT,2.1
South Carolina St.,W, 50_46 ,0.4
Florida A&M,W, 67_65 ,10.6
North Carolina Central,W, 44_36 ,6.7
North Carolina A&T,W, 56_49 ,6.5
Campbell,W, 69_63 ,4.5
Bethune Cookman,L, 72_58 ,-6.2
North Carolina Central,L, 51_47 ,-2.8
North Carolina A&T,L, 59_57 ,-7.1
Maryland Eastern Shore,W, 71_54 ,7.5
Maryland Eastern Shore,W, 59_44 ,7.9
Morgan St.,L, 64_61 OT,-1.5
East Carolina,L, 66_65 ,-8.3
