Opponent,Results,Score,PlusMinus
Montana,W, 72_65 ,-0.5
Denver,W, 60_53 ,4.6
Washington,W, 73_55 ,2.4
Northern Colorado,W, 85_69 ,4.1
Evansville,W, 79_72 ,10.5
Colorado,L, 70_61 ,-
Illinois Chicago,L, 64_55 ,2.1
North Florida,W, 83_55 ,4.9
Cal St. Bakersfield,W, 78_58 ,-
Portland,W, 70_53 ,10
Virginia Tech,W, 88_52 ,8.5
UTEP,W, 62_58 ,5
St. Bonaventure,W, 85_64 ,16
San Diego St.,L, 79_72 OT,-7.7
Air Force,W, 79_40 ,14.6
UNLV,W, 66_61 ,2.5
New Mexico,L, 66_61 ,-7.7
Fresno St.,W, 74_63 ,7.6
Boise St.,W, 77_57 ,10.7
Wyoming,W, 65_46 ,7.7
Nevada,W, 73_69 ,-2.1
San Diego St.,W, 66_60 ,-0.3
Air Force,W, 89_86 ,4.2
UNLV,L, 61_59 ,-4.6
New Mexico,L, 91_82 ,1.1
Fresno St.,W, 74_67 ,3.9
Boise St.,L, 78_65 ,-4.9
Wyoming,W, 78_56 ,11
Nevada,W, 77_66 ,13.1
Fresno St.,W, 67_61 ,1.6
UNLV,L, 75_65 ,-4.6
Missouri,W, 84_72 ,8.9
Louisville,L, 82_56 ,-10.4
