Opponent,Results,Score,PlusMinus
Nevada,W, 78_64 ,8.3
UCLA,L, 80_79 OT,-3.2
Liberty,W, 64_46 ,5.6
Southern Miss,L, 69_65 ,-
Sam Houston St.,L, 65_63 OT,-2.8
Pepperdine,L, 72_62 ,-
UNLV,L, 85_57 ,-9.8
Weber St.,L, 65_51 ,-7
Fresno St.,W, 58_51 ,-2.2
LSU,L, 66_60 ,-6.2
USC,W, 61_54 ,6.7
UC Davis,W, 69_58 OT,1.6
UC Santa Barbara,L, 74_71 ,-0.9
Cal Poly,L, 72_67 ,-2.8
Hawaii,W, 68_64 ,-1
Cal St. Northridge,W, 79_69 ,4
Cal St. Fullerton,W, 92_65 ,14.8
UC Riverside,L, 68_58 ,-5.6
Long Beach St.,L, 81_59 ,-4.6
Cal Poly,W, 52_45 ,-0.2
UC Santa Barbara,W, 62_60 ,8.9
Cal St. Northridge,L, 70_61 ,4.8
Hawaii,L, 78_72 ,-2.9
UC Riverside,W, 52_48 ,7.7
Cal St. Fullerton,W, 86_66 ,10.4
Pacific,W, 68_59 ,4.9
UT Arlington,W, 77_70 ,6.2
Long Beach St.,W, 72_69 ,3.7
Pacific,L, 70_62 ,-11.6
UC Davis,W, 88_85 ,-7.1
Hawaii,W, 71_60 ,13
Long Beach St.,W, 67_60 ,-1.1
Pacific,L, 64_55 ,-5.9
High Point,W, 80_71 ,4
Oral Roberts,L, 76_62 ,-11.5
