Opponent,Results,Score,PlusMinus
Cornell,L, 63_55 ,-
Loyola Chicago,W, 81_71 ,2.6
Maryland Eastern Shore,W, 68_51 ,5.5
South Florida,W, 58_53 ,0.7
High Point,W, 54_53 ,4.6
Oakland,W, 76_72 ,0.7
Michigan,L, 73_41 ,-10.7
Illinois St.,L, 85_63 ,-5.9
High Point,W, 70_64 ,13.1
Duquesne,L, 71_66 ,-6.5
Mount St. Mary's,W, 87_66 ,14.6
North Carolina St.,L, 84_68 ,-7.3
Akron,L, 65_43 ,-8.1
Ohio,L, 61_59 ,-3.5
Toledo,W, 79_56 ,11.4
Northern Illinois,W, 71_34 ,12.5
Eastern Michigan,W, 63_59 ,0.2
Central Michigan,W, 76_59 ,-
Miami OH,W, 72_68 ,1
Buffalo,W, 71_60 ,2.1
Kent St.,W, 82_76 ,-4
Ball St.,L, 65_62 ,-4.2
Bowling Green,L, 70_60 ,-5.5
Northern Illinois,W, 66_58 ,-3.2
Pacific,W, 67_62 ,-
Toledo,W, 65_62 ,-0.3
Eastern Michigan,L, 50_49 OT,-0.8
Ball St.,L, 89_85 ,-7.6
Central Michigan,W, 71_68 ,1.2
Eastern Michigan,W, 70_55 ,3.4
Ohio,L, 74_63 ,-8.6
North Dakota St.,W, 72_71 OT,-2.5
Wyoming,W, 75_67 OT,-2.5
George Mason,L, 62_52 ,-5.4
