Opponent,Results,Score,PlusMinus
Clemson,L, 77_44 ,-16.2
Georgia Tech,L, 52_38 ,-5.5
Creighton,L, 87_58 ,-17
Wisconsin,L, 88_43 ,-21.4
Cornell,L, 89_55 ,-14
Florida A&M,L, 69_55 ,-2.6
Furman,L, 81_57 ,-7.6
Jacksonville St.,L, 66_59 OT,0.8
Tennessee,L, 78_62 ,-18.9
Appalachian St.,L, 78_70 ,-7.9
South Carolina,L, 76_60 ,-12.6
VMI,L, 86_77 ,-9.9
Coastal Carolina,L, 61_43 ,-
Campbell,L, 62_46 ,-7.2
Winthrop,L, 62_51 ,-8.3
Liberty,W, 68_60 ,5
Charleston Southern,L, 79_59 ,-11.7
Longwood,W, 82_71 ,5.4
UNC Asheville,L, 77_74 ,-3.4
High Point,L, 78_68 ,-6.1
Gardner Webb,W, 57_54 ,-2
Radford,L, 76_65 ,-8.9
Coastal Carolina,L, 60_53 ,-3.8
Winthrop,W, 64_57 ,-
Charleston Southern,L, 72_54 ,-14.1
The Citadel,W, 68_65 ,1.8
UNC Asheville,L, 74_62 ,-12
Gardner Webb,L, 76_57 ,-6.1
Campbell,L, 81_73 OT,-4.6
