Opponent,Results,Score,PlusMinus
Auburn,W, 79_59 ,20.3
St. John's,W, 72_67 ,-4
Colorado,L, 81_74 ,-1.1
Old Dominion,W, 79_72 ,2.7
Lipscomb,W, 88_79 ,0.8
Evansville,W, 82_70 ,-0.5
Western Kentucky,W, 75_70 ,2.2
Arkansas St.,W, 61_54 ,-0.5
Dayton,L, 77_68 ,0.9
Valparaiso,L, 66_64 ,3.1
Tennessee Martin,W, 73_62 ,13.1
Southeast Missouri St.,W, 74_66 ,-3.2
Eastern Kentucky,L, 77_65 ,-11
Austin Peay,W, 71_68 ,1.6
Eastern Illinois,W, 70_49 ,5.4
SIU Edwardsville,W, 70_61 ,-3.8
Tennessee Tech,W, 47_39 ,1.1
Jacksonville St.,L, 65_64 ,-2.5
Austin Peay,W, 75_68 OT,-0
Belmont,W, 79_74 ,8
Tennessee St.,W, 69_48 ,6.7
SIU Edwardsville,L, 65_60 ,-1.1
Eastern Illinois,L, 79_70 ,-4
Morehead St.,W, 106_100 2OT,5.3
South Dakota St.,W, 73_62 ,-2.5
Tennessee Martin,L, 69_68 ,-4.5
Southeast Missouri St.,L, 84_68 ,-6.9
Eastern Kentucky,W, 81_73 ,3.8
Belmont,L, 70_68 OT,3.4
