Opponent,Results,Score,PlusMinus
Southern,W, 66_55 ,8.6
Valparaiso,W, 50_48 ,4.2
Nebraska Omaha,W, 75_62 ,2.6
Tulane,W, 61_57 ,2.2
Kent St.,L, 74_60 ,-4
Wake Forest,W, 79_63 ,5.6
USC,W, 63_51 ,6.9
Creighton,L, 64_42 ,-9.4
Oregon,L, 60_38 ,-10.2
Jacksonville St.,W, 59_55 ,4.1
Central Michigan,W, 89_75 ,-
UTEP,L, 68_52 ,-14.5
Nicholls St.,W, 68_59 ,10.3
Ohio St.,L, 70_44 ,-13.3
Wisconsin,L, 47_41 ,-0.9
Michigan,L, 62_47 ,-5
Michigan St.,L, 66_56 ,-1.2
Purdue,L, 65_56 ,-8.3
Penn St.,W, 68_64 ,2.4
Illinois,L, 71_51 ,-8.4
Northwestern,W, 64_49 ,3.9
Minnesota,L, 84_65 ,-11.3
Ohio St.,L, 63_56 ,-6.4
Penn St.,W, 67_53 ,8.7
Indiana,L, 76_47 ,-6.5
Michigan St.,L, 73_64 ,-6.1
Iowa,W, 64_60 ,-
Wisconsin,L, 77_46 ,-15.4
Illinois,L, 72_65 ,-1.1
Minnesota,W, 53_51 ,3.1
Iowa,L, 74_60 ,-8.2
Purdue,W, 57_55 ,3.8
Ohio St.,L, 71_50 ,-7.2
