Opponent,Results,Score,PlusMinus
Miami FL,L, 87_79 ,-2.1
Florida A&M,W, 88_66 ,14.8
South Florida,L, 63_54 ,-1.8
VCU,L, 92_56 ,-12.8
Bethune Cookman,L, 86_63 ,-14.9
Florida Atlantic,L, 88_78 ,-10.4
FIU,L, 82_79 ,-1.8
Richmond,L, 76_57 ,-4.7
Florida Atlantic,W, 69_68 ,-4.7
UCF,L, 83_66 ,-13.3
Mercer,L, 70_64 ,-1.2
Kennesaw St.,W, 70_60 ,3.6
North Florida,L, 90_74 ,-10
Jacksonville,W, 81_72 ,7.6
East Tennessee St.,W, 72_70 ,7.2
USC Upstate,W, 66_64 ,2.8
Northern Kentucky,W, 71_59 ,1.8
Lipscomb,W, 85_69 ,7.2
Florida Gulf Coast,L, 96_65 ,-16
Jacksonville,L, 71_70 ,-1.7
North Florida,L, 64_59 ,5.8
USC Upstate,W, 73_66 ,4.7
East Tennessee St.,L, 62_61 ,8.5
Lipscomb,W, 76_66 ,0.3
Northern Kentucky,W, 62_46 ,7.1
Florida Gulf Coast,W, 80_71 ,-0
Kennesaw St.,W, 91_77 ,8.8
Mercer,L, 77_65 ,-2.3
East Tennessee St.,W, 67_46 ,2.8
Florida Gulf Coast,L, 72_58 ,-5
