Opponent,Results,Score,PlusMinus
Toledo,W, 62_50 ,8
Western Michigan,L, 81_71 ,-2.6
South Florida,L, 68_50 ,-
Maryland Eastern Shore,W, 62_46 ,0.8
Northern Illinois,W, 53_46 ,-
Tennessee Tech,W, 81_78 ,4.8
Furman,W, 77_50 ,9.4
Michigan St.,L, 73_61 ,-3.8
Mississippi St.,W, 59_51 ,7.3
Saint Peter's,W, 54_49 ,-2.2
DePaul,W, 69_61 ,0
Valparaiso,W, 63_54 ,2.7
Youngstown St.,L, 68_66 ,2.4
Green Bay,L, 58_45 ,-14.2
Wright St.,L, 62_61 ,2.8
Illinois Chicago,L, 61_59 ,-3.6
Chicago St.,W, 66_63 OT,7.4
Cleveland St.,W, 67_55 ,-4.2
Detroit,L, 75_63 ,-2.7
Milwaukee,W, 76_65 ,2.6
Green Bay,L, 73_65 ,-3.6
Wright St.,L, 62_59 ,6.4
Youngstown St.,L, 60_59 ,-5
Milwaukee,L, 71_53 ,-1.1
Illinois Chicago,W, 69_60 ,7.4
Valparaiso,L, 85_76 ,-7.7
Kent St.,L, 70_63 ,-2.9
Detroit,L, 76_75 ,-2.5
Cleveland St.,W, 87_60 ,12.7
Youngstown St.,L, 62_60 ,-1.2
