Opponent,Results,Score,PlusMinus
Boise St.,L, 81_63 ,-12.8
Northwestern,L, 79_49 ,-18.9
Louisiana Lafayette,W, 74_71 OT,0.6
Michigan St.,L, 69_41 ,-14
Oakland,L, 71_69 ,1.3
Middle Tennessee,L, 79_52 ,-16.2
Colorado,L, 85_80 2OT,2.4
San Diego St.,L, 74_62 ,-11.9
Houston,L, 78_75 OT,2.7
Cal St. Fullerton,L, 93_86 ,-
Kansas St.,L, 78_69 ,-4.7
FIU,L, 48_45 ,-0.6
Akron,L, 83_68 ,-16.3
Southern,L, 63_57 ,-
Alcorn St.,W, 57_48 ,-0.9
Prairie View A&M,W, 65_60 ,-1.8
Jackson St.,W, 84_57 ,8
Grambling St.,W, 95_50 ,17.8
Arkansas Pine Bluff,L, 66_63 ,-2.1
Mississippi Valley St.,W, 75_48 ,11.6
Alabama A&M,W, 89_56 ,12.5
Alabama St.,W, 97_65 ,10.3
Prairie View A&M,W, 84_48 ,10.7
Jackson St.,W, 61_54 ,5.7
Grambling St.,W, 80_52 ,11.5
Arkansas Pine Bluff,W, 75_69 ,4.8
Mississippi Valley St.,W, 73_57 ,11.1
Alabama A&M,W, 64_62 ,4.2
Alabama St.,W, 70_50 ,10.2
Southern,W, 79_66 ,9.8
Alcorn St.,W, 78_59 ,10.5
