Opponent,Results,Score,PlusMinus
Monmouth,L, 91_62 ,-12.8
Purdue,L, 83_54 ,-18.7
South Dakota St.,W, 66_63 ,-
Marshall,W, 103_100 2OT,4.5
Manhattan,L, 67_56 ,-8.4
George Washington,L, 80_56 ,-
SMU,L, 73_47 ,-14.9
Wagner,L, 52_44 ,-1
LIU Brooklyn,L, 88_84 ,2.6
Wright St.,L, 63_57 ,-7.4
Tulane,L, 83_62 ,-5.9
Florida Atlantic,L, 61_57 ,2.6
Georgia St.,W, 52_50 ,2.1
Delaware,L, 69_54 ,-6.8
William & Mary,W, 70_59 ,8.9
Northeastern,L, 65_60 ,-6.7
George Mason,L, 57_46 ,-5.3
Drexel,L, 55_52 ,-0.3
UNC Wilmington,L, 57_51 ,-1.4
James Madison,L, 62_41 ,-5.9
William & Mary,L, 72_59 ,-8.5
Northeastern,L, 62_57 ,-0.3
UNC Wilmington,W, 65_56 ,-2.2
Georgia St.,L, 61_43 ,-8.8
Towson,L, 57_50 ,-5.1
Drexel,L, 63_54 ,-6.2
George Mason,L, 79_50 ,-11.7
Old Dominion,W, 70_59 ,4.1
Delaware,L, 57_56 ,3.7
Towson,L, 67_64 ,1.2
Delaware,L, 62_57 ,-2.1
