Opponent,Results,Score,PlusMinus
Central Connecticut,W, 64_63 OT,1.8
Virginia,L, 54_45 ,0.7
Penn,W, 62_53 ,7.1
Lehigh,L, 82_67 ,-8
Fordham,W, 74_71 ,2.1
Providence,L, 66_47 ,-10.3
DePaul,L, 85_78 ,-10
Austin Peay,W, 74_55 ,4.4
Canisius,L, 67_55 ,-4.1
Rider,W, 65_52 ,1.3
Milwaukee,W, 62_46 ,7
Drexel,W, 69_58 ,2.9
Saint Joseph's,W, 60_57 ,1.8
Old Dominion,W, 55_54 ,-0.9
Canisius,W, 66_45 ,14.8
Niagara,L, 71_67 ,-1.9
Loyola MD,L, 63_58 OT,0.8
Niagara,L, 67_64 ,-0.5
Iona,L, 84_73 ,-3.7
Loyola MD,L, 65_60 ,-2.8
Marist,W, 71_37 ,14
Saint Peter's,W, 61_54 ,3.6
Rider,W, 69_59 ,3.7
Siena,W, 64_54 ,1.3
Saint Peter's,W, 61_44 ,8.8
Manhattan,L, 62_40 ,-13.3
Siena,W, 74_52 ,12.9
Iona,W, 66_64 ,-2.4
Albany,L, 58_50 ,-4.3
Manhattan,L, 34_31 ,0.6
Marist,L, 73_60 ,-7.4
Saint Peter's,W, 54_47 ,1.6
Rider,W, 43_42 ,-0.6
Manhattan,L, 60_42 ,-0.3
Kent St.,L, 73_71 ,-4.8
