Opponent,Results,Score,PlusMinus
George Mason,L, 52_49 ,-
Illinois Chicago,L, 62_36 ,-
Wake Forest,L, 74_71 ,4.4
Furman,W, 73_46 ,9.4
New Mexico,L, 76_58 ,-9.5
Florida St.,W, 61_56 ,-0.6
Denver,L, 69_40 ,-
Alabama A&M,W, 65_46 ,11.7
Chattanooga,W, 63_53 ,8.4
Georgia,L, 58_49 ,-2.9
Alabama,W, 66_59 ,-4.1
Stetson,W, 70_64 ,1.2
Florida Gulf Coast,W, 77_70 OT,0.3
Kennesaw St.,L, 83_75 ,-
North Florida,W, 66_47 ,8.5
Jacksonville,L, 49_47 ,-4.5
East Tennessee St.,W, 78_59 ,8.6
USC Upstate,W, 82_74 ,5.2
Northern Kentucky,L, 63_46 ,-4.7
Lipscomb,W, 71_65 ,4.6
Kennesaw St.,W, 66_42 ,9.1
Jacksonville,W, 67_64 OT,2.1
North Florida,W, 64_44 ,8.5
USC Upstate,W, 70_59 ,9.9
East Tennessee St.,W, 71_54 ,-
Lipscomb,W, 83_58 ,13.4
Northern Kentucky,W, 63_46 ,6.1
Florida Gulf Coast,L, 60_57 ,-3.1
Stetson,W, 77_65 ,2.3
Lipscomb,W, 82_48 ,10.3
USC Upstate,W, 72_64 ,1.9
Florida Gulf Coast,L, 88_75 ,-3.8
Tennessee,W, 75_67 ,4.1
BYU,L, 90_71 ,-9.5
