Opponent,Results,Score,PlusMinus
UTEP,L, 69_49 ,-2.6
Pacific,W, 69_67 ,3.5
Loyola Marymount,W, 75_66 ,3.9
Charlotte,L, 72_58 ,-
Belmont,L, 70_67 ,-1.5
Oklahoma,L, 63_62 ,3.7
Missouri St.,W, 72_52 ,16.3
Texas St.,W, 86_77 ,1.5
Arizona,L, 89_64 ,-14.5
Tulsa,L, 72_68 ,5.5
Memphis,L, 72_57 ,-9.2
Southeastern Louisiana,W, 86_72 ,13.4
Nicholls St.,W, 76_63 ,-
Northwestern St.,W, 80_74 ,0.6
Stephen F. Austin,L, 61_50 ,-
Texas A&M Corpus Chris,W, 64_52 ,4.9
Sam Houston St.,W, 65_61 OT,-0.7
Lamar,W, 91_74 ,10.2
McNeese St.,W, 75_54 ,4.8
Nicholls St.,W, 90_78 ,3.6
Southeastern Louisiana,W, 65_59 ,-
Northwestern St.,L, 85_73 ,-7.6
Stephen F. Austin,L, 77_67 ,-7
Sam Houston St.,W, 74_64 ,9.9
Texas A&M Corpus Chris,W, 56_51 ,7.6
Central Arkansas,W, 94_65 ,16.7
Weber St.,L, 70_66 ,-0.5
McNeese St.,L, 56_54 ,4.5
Lamar,W, 68_50 ,7.7
Central Arkansas,L, 86_84 OT,3.6
Sam Houston St.,L, 58_55 ,1.2
UT Arlington,W, 84_76 ,12.9
UC Irvine,W, 76_62 ,11.5
Weber St.,L, 83_74 ,-4.8
