Opponent,Results,Score,PlusMinus
Manhattan,W, 79_51 ,10.8
Samford,W, 80_54 ,18.5
Miami OH,W, 80_39 ,17.7
Northern Iowa,W, 51_46 ,6.1
Missouri,W, 84_61 ,7.7
Duke,L, 76_71 ,-3.8
Illinois St.,W, 69_66 ,-4.5
College of Charleston,W, 80_38 ,14.3
UMKC,W, 99_47 ,21.3
Memphis,W, 87_78 ,-2.9
FIU,W, 79_55 ,11.4
Western Kentucky,W, 78_55 ,13.6
Kentucky,W, 80_77 ,4.7
Providence,W, 80_62 ,5
Seton Hall,W, 73_58 ,4.2
South Florida,W, 64_38 ,17.1
Connecticut,W, 73_58 ,1
Syracuse,L, 70_68 ,1.1
Villanova,L, 73_64 ,-1.1
Georgetown,L, 53_51 ,-2.6
Pittsburgh,W, 64_61 ,6.4
Marquette,W, 70_51 ,8.5
Rutgers,W, 68_48 ,7.6
Notre Dame,L, 104_101 5OT,1.3
St. John's,W, 72_58 ,5.2
South Florida,W, 59_41 ,8.5
Seton Hall,W, 79_61 ,9.9
DePaul,W, 79_58 ,7.4
Syracuse,W, 58_53 ,1.5
Cincinnati,W, 67_51 ,5.1
Notre Dame,W, 73_57 ,7.5
Villanova,W, 74_55 ,9
Notre Dame,W, 69_57 ,4.8
Syracuse,W, 78_61 ,-3.7
North Carolina A&T,W, 79_48 ,15.2
Colorado St.,W, 82_56 ,10.4
Oregon,W, 77_69 ,10.1
Duke,W, 85_63 ,4.8
Wichita St.,W, 72_68 ,-2.4
Michigan,W, 82_76 ,-1
