Opponent,Results,Score,PlusMinus
Kennesaw St.,W, 76_67 ,10.8
UNC Asheville,W, 75_68 ,8.2
Oklahoma St.,L, 62_45 ,-
Massachusetts,W, 83_69 ,3.9
Oakland,W, 77_50 ,16.7
Georgetown,L, 37_36 ,-2.5
Virginia,L, 46_38 ,-7.3
Wichita St.,W, 69_60 ,1.2
Presbyterian,W, 78_62 ,18.9
Western Carolina,W, 66_52 ,1.1
Xavier,W, 51_47 ,-2.1
Memphis,L, 85_80 ,-9.1
Mississippi,L, 92_74 ,-7.4
Alabama,L, 68_65 ,0.4
Kentucky,L, 75_65 ,-2.2
Mississippi St.,W, 72_57 ,7.2
Mississippi,L, 62_56 ,3.2
Alabama,W, 54_53 ,-3.8
Vanderbilt,W, 58_57 ,6.1
Arkansas,L, 73_60 ,-6.9
Georgia,L, 68_62 ,-5.2
South Carolina,W, 66_61 ,1
Vanderbilt,W, 58_46 ,8.1
Kentucky,W, 88_58 ,18.8
LSU,W, 82_72 ,6.5
Texas A&M,W, 93_85 4OT,-1.8
Florida,W, 64_58 ,0.5
Georgia,L, 78_68 ,-3.2
Auburn,W, 82_75 ,2.7
Missouri,W, 64_62 ,-1.6
Mississippi St.,W, 69_53 ,11.7
Alabama,L, 58_48 ,-2.3
Mercer,L, 75_67 ,-4.1
