Opponent,Results,Score,PlusMinus
Florida St.,W, 76_71 ,1.3
Tennessee St.,L, 68_57 ,-
Monmouth,L, 73_71 ,-1.5
Georgia St.,L, 75_73 ,-4.5
Florida Atlantic,W, 77_66 ,8.5
FIU,W, 79_68 ,8
New Mexico St.,L, 58_52 ,-6.5
UAB,L, 92_78 ,-15.5
Texas A&M Corpus Chris,W, 74_69 ,8.5
Arkansas Little Rock,W, 77_62 ,6
Arkansas St.,L, 63_54 ,-6.1
Louisiana Monroe,W, 77_72 ,9.7
Middle Tennessee,L, 60_56 ,-3.4
Louisiana Lafayette,W, 91_89 2OT,3.9
North Texas,L, 66_56 ,-13.2
Louisiana Monroe,W, 71_56 ,5.2
Western Kentucky,W, 65_57 ,4
FIU,W, 60_58 ,3.2
Arkansas St.,L, 74_62 ,-6.4
Arkansas Little Rock,W, 70_66 ,7.6
Troy,W, 65_62 ,-1.1
Florida Atlantic,W, 72_71 ,0.1
Louisiana Lafayette,W, 88_64 ,-
Middle Tennessee,L, 85_50 ,-
North Texas,W, 69_57 ,8.1
Western Kentucky,L, 79_73 ,-6.4
Troy,W, 53_49 ,-4.4
Western Kentucky,L, 62_59 ,-6
Tulane,L, 84_73 ,-6.4
